entry_time,exit_time,direction,entry,exit,result,pnl,capital,year
2024-11-18 10:35:00+00:00,2024-11-18 10:50:00+00:00,long,91991.99,91800.0,SL,-3.8206,378.2377,2024
2024-11-18 13:05:00+00:00,2024-11-18 13:55:00+00:00,short,89875.59,89502.23,TP,7.5648,385.8024,2024
2024-11-19 01:50:00+00:00,2024-11-19 02:15:00+00:00,short,90824.01,91129.5,SL,-3.858,381.9444,2024
2024-11-19 04:25:00+00:00,2024-11-19 04:45:00+00:00,long,91628.74,91420.0,SL,-3.8194,378.125,2024
2024-11-19 05:55:00+00:00,2024-11-19 06:10:00+00:00,long,91877.0,91672.0,SL,-3.7812,374.3437,2024
2024-11-19 08:55:00+00:00,2024-11-19 09:20:00+00:00,long,91780.99,91490.47,SL,-3.7434,370.6003,2024
2024-11-19 09:55:00+00:00,2024-11-19 12:15:00+00:00,long,91694.38,92200.0,TP,7.412,378.0123,2024
2024-11-19 14:40:00+00:00,2024-11-19 15:20:00+00:00,long,91964.01,91760.53,SL,-3.7801,374.2321,2024
2024-11-19 16:55:00+00:00,2024-11-19 17:30:00+00:00,long,92553.79,93068.0,TP,7.4846,381.7168,2024
2024-11-19 18:10:00+00:00,2024-11-19 18:20:00+00:00,long,93286.99,93063.99,SL,-3.8172,377.8996,2024
2024-11-19 19:10:00+00:00,2024-11-19 19:20:00+00:00,long,93867.65,93599.99,SL,-3.779,374.1206,2024
2024-11-19 21:50:00+00:00,2024-11-19 22:15:00+00:00,long,92342.37,92136.55,SL,-3.7412,370.3794,2024
2024-11-19 22:30:00+00:00,2024-11-19 23:15:00+00:00,short,91712.0,92042.08,SL,-3.7038,366.6756,2024
2024-11-20 00:55:00+00:00,2024-11-20 01:00:00+00:00,short,92044.19,92246.1,SL,-3.6668,363.0089,2024
2024-11-20 01:10:00+00:00,2024-11-20 02:10:00+00:00,short,92072.24,91703.57,TP,7.2602,370.269,2024
2024-11-20 02:30:00+00:00,2024-11-20 03:40:00+00:00,short,91768.77,91987.13,SL,-3.7027,366.5664,2024
2024-11-20 05:00:00+00:00,2024-11-20 05:20:00+00:00,short,91987.02,92325.1,SL,-3.6657,362.9007,2024
2024-11-20 07:20:00+00:00,2024-11-20 08:35:00+00:00,long,92710.93,93131.97,TP,7.258,370.1587,2024
2024-11-20 10:40:00+00:00,2024-11-20 10:55:00+00:00,long,93499.99,93278.5,SL,-3.7016,366.4571,2024
2024-11-20 11:45:00+00:00,2024-11-20 13:10:00+00:00,long,93472.0,93912.01,TP,7.3291,373.7863,2024
2024-11-20 15:35:00+00:00,2024-11-20 16:05:00+00:00,long,94764.0,94531.39,SL,-3.7379,370.0484,2024
2024-11-20 17:05:00+00:00,2024-11-20 17:10:00+00:00,long,94192.0,93969.4,SL,-3.7005,366.3479,2024
2024-11-20 17:35:00+00:00,2024-11-20 18:15:00+00:00,long,94104.01,93876.8,SL,-3.6635,362.6844,2024
2024-11-20 18:30:00+00:00,2024-11-20 18:35:00+00:00,long,94076.92,93506.13,SL,-3.6268,359.0576,2024
2024-11-20 19:35:00+00:00,2024-11-20 20:00:00+00:00,long,93721.9,94115.34,TP,7.1812,366.2387,2024
2024-11-20 21:35:00+00:00,2024-11-20 22:25:00+00:00,long,94407.2,94165.76,SL,-3.6624,362.5764,2024
2024-11-20 23:50:00+00:00,2024-11-21 00:20:00+00:00,long,94174.73,94571.65,TP,7.2515,369.8279,2024
2024-11-21 03:05:00+00:00,2024-11-21 03:25:00+00:00,long,94852.1,95692.0,TP,7.3966,377.2244,2024
2024-11-21 08:55:00+00:00,2024-11-21 09:15:00+00:00,long,97107.99,97500.0,TP,7.5445,384.7689,2024
2024-11-21 10:50:00+00:00,2024-11-21 11:05:00+00:00,long,97691.99,98367.5,TP,7.6954,392.4643,2024
2024-11-21 13:50:00+00:00,2024-11-21 14:00:00+00:00,long,97622.17,97348.0,SL,-3.9246,388.5397,2024
2024-11-21 14:15:00+00:00,2024-11-21 14:20:00+00:00,long,97504.01,97263.99,SL,-3.8854,384.6543,2024
2024-11-21 14:45:00+00:00,2024-11-21 14:50:00+00:00,long,97568.08,96960.0,SL,-3.8465,380.8077,2024
2024-11-21 15:55:00+00:00,2024-11-21 16:25:00+00:00,long,96672.0,97147.99,TP,7.6162,388.4239,2024
2024-11-21 19:05:00+00:00,2024-11-21 19:45:00+00:00,long,98412.12,98140.64,SL,-3.8842,384.5396,2024
2024-11-21 22:15:00+00:00,2024-11-21 23:00:00+00:00,long,98022.36,98584.17,TP,7.6908,392.2304,2024
2024-11-22 01:20:00+00:00,2024-11-22 01:35:00+00:00,long,98279.51,98053.41,SL,-3.9223,388.3081,2024
2024-11-22 02:00:00+00:00,2024-11-22 03:05:00+00:00,long,98235.99,98650.0,TP,7.7662,396.0743,2024
2024-11-22 04:00:00+00:00,2024-11-22 05:00:00+00:00,long,98928.0,98648.0,SL,-3.9607,392.1136,2024
2024-11-22 06:55:00+00:00,2024-11-22 08:40:00+00:00,long,98999.99,98785.49,SL,-3.9211,388.1924,2024
2024-11-22 09:55:00+00:00,2024-11-22 10:10:00+00:00,long,98702.0,98496.01,SL,-3.8819,384.3105,2024
2024-11-22 10:50:00+00:00,2024-11-22 11:30:00+00:00,long,98473.53,98871.13,TP,7.6862,391.9967,2024
2024-11-22 14:35:00+00:00,2024-11-22 15:05:00+00:00,short,97522.66,97859.36,SL,-3.92,388.0767,2024
2024-11-22 19:00:00+00:00,2024-11-22 20:35:00+00:00,long,99248.99,99008.0,SL,-3.8808,384.196,2024
2024-11-22 21:50:00+00:00,2024-11-22 22:10:00+00:00,long,99211.0,98986.99,SL,-3.842,380.354,2024
2024-11-22 23:20:00+00:00,2024-11-23 01:00:00+00:00,long,98756.6,98534.0,SL,-3.8035,376.5505,2024
2024-11-23 02:10:00+00:00,2024-11-23 02:45:00+00:00,short,98338.59,98539.78,SL,-3.7655,372.785,2024
2024-11-23 04:05:00+00:00,2024-11-23 13:10:00+00:00,short,98593.67,98800.0,SL,-3.7279,369.0571,2024
2024-11-23 14:45:00+00:00,2024-11-23 15:35:00+00:00,long,98778.38,98562.99,SL,-3.6906,365.3665,2024
2024-11-23 19:15:00+00:00,2024-11-23 21:05:00+00:00,short,97575.44,97771.13,SL,-3.6537,361.7129,2024
2024-11-23 22:25:00+00:00,2024-11-24 00:25:00+00:00,short,97765.19,97989.99,SL,-3.6171,358.0957,2024
2024-11-24 05:00:00+00:00,2024-11-24 05:35:00+00:00,long,98164.91,97915.0,SL,-3.581,354.5148,2024
2024-11-24 05:55:00+00:00,2024-11-24 06:15:00+00:00,long,98264.44,98060.6,SL,-3.5451,350.9696,2024
2024-11-24 07:55:00+00:00,2024-11-24 08:30:00+00:00,long,98431.05,98157.36,SL,-3.5097,347.4599,2024
2024-11-24 11:50:00+00:00,2024-11-24 12:30:00+00:00,short,97333.33,96894.74,TP,6.9492,354.4091,2024
2024-11-24 14:05:00+00:00,2024-11-24 15:30:00+00:00,short,96960.01,96499.88,TP,7.0882,361.4973,2024
2024-11-24 17:10:00+00:00,2024-11-24 18:05:00+00:00,short,95901.0,96100.0,SL,-3.615,357.8824,2024
2024-11-24 19:35:00+00:00,2024-11-24 20:25:00+00:00,short,96291.98,96712.53,SL,-3.5788,354.3035,2024
2024-11-24 21:20:00+00:00,2024-11-24 21:40:00+00:00,short,96597.89,96868.75,SL,-3.543,350.7605,2024
2024-11-25 02:05:00+00:00,2024-11-25 03:55:00+00:00,long,97459.99,97898.8,TP,7.0152,357.7757,2024
2024-11-25 05:10:00+00:00,2024-11-25 06:15:00+00:00,long,97949.01,98375.23,TP,7.1555,364.9312,2024
2024-11-25 08:10:00+00:00,2024-11-25 09:15:00+00:00,long,98208.0,98749.98,TP,7.2986,372.2298,2024
2024-11-25 11:20:00+00:00,2024-11-25 11:40:00+00:00,long,98513.61,98108.0,SL,-3.7223,368.5075,2024
2024-11-25 14:20:00+00:00,2024-11-25 14:40:00+00:00,short,97131.07,96595.06,TP,7.3701,375.8777,2024
2024-11-25 17:05:00+00:00,2024-11-25 17:10:00+00:00,short,95457.67,95052.0,TP,7.5176,383.3952,2024
2024-11-25 18:45:00+00:00,2024-11-25 18:55:00+00:00,short,94936.01,95139.99,SL,-3.834,379.5613,2024
2024-11-25 19:15:00+00:00,2024-11-25 20:00:00+00:00,short,94961.77,94504.81,TP,7.5912,387.1525,2024
2024-11-25 21:30:00+00:00,2024-11-25 21:40:00+00:00,short,94580.0,94020.0,TP,7.7431,394.8956,2024
2024-11-25 23:35:00+00:00,2024-11-25 23:45:00+00:00,short,93288.97,92883.08,TP,7.8979,402.7935,2024
2024-11-26 02:20:00+00:00,2024-11-26 04:05:00+00:00,short,94596.0,94076.0,TP,8.0559,410.8494,2024
2024-11-26 05:15:00+00:00,2024-11-26 05:35:00+00:00,short,94247.09,94580.0,SL,-4.1085,406.7409,2024
2024-11-26 06:50:00+00:00,2024-11-26 07:10:00+00:00,short,94510.81,93927.56,TP,8.1348,414.8757,2024
2024-11-26 10:20:00+00:00,2024-11-26 10:45:00+00:00,short,92992.0,92502.72,TP,8.2975,423.1732,2024
2024-11-26 14:00:00+00:00,2024-11-26 14:15:00+00:00,short,91974.52,92247.26,SL,-4.2317,418.9415,2024
2024-11-26 15:20:00+00:00,2024-11-26 15:25:00+00:00,short,92544.01,93108.0,SL,-4.1894,414.752,2024
2024-11-26 15:30:00+00:00,2024-11-26 15:35:00+00:00,short,92920.0,93390.61,SL,-4.1475,410.6045,2024
2024-11-26 15:55:00+00:00,2024-11-26 16:00:00+00:00,short,92813.0,92999.98,SL,-4.106,406.4985,2024
2024-11-26 16:20:00+00:00,2024-11-26 16:25:00+00:00,long,93800.01,94224.0,TP,8.13,414.6284,2024
2024-11-26 22:55:00+00:00,2024-11-27 00:05:00+00:00,short,91811.14,92243.97,SL,-4.1463,410.4822,2024
2024-11-27 00:40:00+00:00,2024-11-27 01:00:00+00:00,short,91828.85,92102.49,SL,-4.1048,406.3773,2024
2024-11-27 02:15:00+00:00,2024-11-27 02:20:00+00:00,short,92460.6,92869.99,SL,-4.0638,402.3136,2024
2024-11-27 04:20:00+00:00,2024-11-27 04:30:00+00:00,long,93125.01,92891.96,SL,-4.0231,398.2904,2024
2024-11-27 05:35:00+00:00,2024-11-27 06:10:00+00:00,long,92739.96,93124.05,TP,7.9658,406.2562,2024
2024-11-27 07:05:00+00:00,2024-11-27 10:30:00+00:00,long,93268.19,93689.34,TP,8.1251,414.3814,2024
2024-11-27 12:55:00+00:00,2024-11-27 13:50:00+00:00,long,93499.99,93933.99,TP,8.2876,422.669,2024
2024-11-27 15:35:00+00:00,2024-11-27 15:50:00+00:00,long,95245.4,95829.66,TP,8.4534,431.1224,2024
2024-11-27 17:55:00+00:00,2024-11-27 18:30:00+00:00,long,96247.24,96052.01,SL,-4.3112,426.8112,2024
2024-11-27 19:45:00+00:00,2024-11-27 20:10:00+00:00,long,96428.58,96931.71,TP,8.5362,435.3474,2024
2024-11-27 22:30:00+00:00,2024-11-27 22:45:00+00:00,long,96474.18,96037.38,SL,-4.3535,430.9939,2024
2024-11-28 00:00:00+00:00,2024-11-28 00:50:00+00:00,long,95950.0,96367.6,TP,8.6199,439.6138,2024
2024-11-28 01:55:00+00:00,2024-11-28 02:45:00+00:00,long,96273.95,96035.12,SL,-4.3961,435.2176,2024
2024-11-28 03:55:00+00:00,2024-11-28 06:00:00+00:00,long,95471.43,95273.5,SL,-4.3522,430.8655,2024
2024-11-28 06:35:00+00:00,2024-11-28 07:50:00+00:00,long,95576.01,95265.96,SL,-4.3087,426.5568,2024
2024-11-28 08:30:00+00:00,2024-11-28 09:05:00+00:00,long,95489.83,95281.41,SL,-4.2656,422.2912,2024
2024-11-28 09:10:00+00:00,2024-11-28 10:00:00+00:00,short,95196.51,94688.0,TP,8.4458,430.7371,2024
2024-11-28 12:35:00+00:00,2024-11-28 12:55:00+00:00,short,95280.52,95484.01,SL,-4.3074,426.4297,2024
2024-11-28 13:45:00+00:00,2024-11-28 14:05:00+00:00,long,95595.73,96039.93,TP,8.5286,434.9583,2024
2024-11-28 16:25:00+00:00,2024-11-28 18:40:00+00:00,short,95061.6,95299.99,SL,-4.3496,430.6087,2024
2024-11-28 19:20:00+00:00,2024-11-28 22:10:00+00:00,short,95075.99,95271.99,SL,-4.3061,426.3026,2024
2024-11-29 01:30:00+00:00,2024-11-29 02:00:00+00:00,long,95701.92,96172.15,TP,8.5261,434.8287,2024
2024-11-29 05:25:00+00:00,2024-11-29 05:55:00+00:00,long,96460.32,96153.86,SL,-4.3483,430.4804,2024
2024-11-29 06:55:00+00:00,2024-11-29 07:15:00+00:00,long,96266.19,96071.51,SL,-4.3048,426.1756,2024
2024-11-29 11:30:00+00:00,2024-11-29 13:00:00+00:00,long,97076.99,96812.01,SL,-4.2618,421.9138,2024
2024-11-29 13:50:00+00:00,2024-11-29 14:35:00+00:00,long,97143.42,97584.0,TP,8.4383,430.3521,2024
2024-11-29 18:20:00+00:00,2024-11-29 19:00:00+00:00,long,97190.94,96962.0,SL,-4.3035,426.0486,2024
2024-11-29 21:50:00+00:00,2024-11-29 23:00:00+00:00,long,97363.15,97163.23,SL,-4.2605,421.7881,2024
2024-11-29 23:35:00+00:00,2024-11-30 00:30:00+00:00,long,97383.48,97120.01,SL,-4.2179,417.5702,2024
2024-11-30 06:25:00+00:00,2024-11-30 10:30:00+00:00,short,96862.76,96455.15,TP,8.3514,425.9216,2024
2024-11-30 13:50:00+00:00,2024-11-30 15:45:00+00:00,short,96499.51,96732.14,SL,-4.2592,421.6624,2024
2024-11-30 16:15:00+00:00,2024-11-30 16:50:00+00:00,short,96581.72,96874.42,SL,-4.2166,417.4458,2024
2024-11-30 18:50:00+00:00,2024-11-30 22:05:00+00:00,long,96974.49,96774.68,SL,-4.1745,413.2713,2024
2024-12-01 00:55:00+00:00,2024-12-01 02:35:00+00:00,short,96340.6,95822.58,TP,8.2654,421.5367,2024
2024-12-01 05:30:00+00:00,2024-12-01 08:10:00+00:00,short,96440.0,96717.21,SL,-4.2154,417.3214,2024
2024-12-01 11:05:00+00:00,2024-12-01 14:45:00+00:00,long,96935.12,97324.22,TP,8.3464,425.6678,2024
2024-12-01 16:15:00+00:00,2024-12-01 17:15:00+00:00,long,97307.99,97059.96,SL,-4.2567,421.4111,2024
2024-12-01 17:45:00+00:00,2024-12-01 19:20:00+00:00,long,97275.49,97055.99,SL,-4.2141,417.197,2024
2024-12-01 20:50:00+00:00,2024-12-01 21:45:00+00:00,long,97065.99,97598.72,TP,8.3439,425.541,2024
2024-12-01 23:05:00+00:00,2024-12-01 23:15:00+00:00,long,97724.97,97380.21,SL,-4.2554,421.2855,2024
2024-12-02 00:30:00+00:00,2024-12-02 00:45:00+00:00,long,97517.34,97304.01,SL,-4.2129,417.0727,2024
2024-12-02 05:50:00+00:00,2024-12-02 07:20:00+00:00,short,96377.39,95876.02,TP,8.3415,425.4141,2024
2024-12-02 08:15:00+00:00,2024-12-02 10:35:00+00:00,short,95381.98,94962.33,TP,8.5083,433.9224,2024
2024-12-02 10:40:00+00:00,2024-12-02 10:45:00+00:00,short,94932.01,95150.0,SL,-4.3392,429.5832,2024
2024-12-02 12:50:00+00:00,2024-12-02 13:05:00+00:00,short,94907.43,95251.87,SL,-4.2958,425.2874,2024
2024-12-02 14:15:00+00:00,2024-12-02 14:25:00+00:00,short,95585.38,95898.26,SL,-4.2529,421.0345,2024
2024-12-02 20:40:00+00:00,2024-12-02 22:05:00+00:00,short,95679.0,95293.34,TP,8.4207,429.4552,2024
2024-12-03 00:55:00+00:00,2024-12-03 02:35:00+00:00,short,95804.03,96100.0,SL,-4.2946,425.1606,2024
2024-12-03 05:30:00+00:00,2024-12-03 06:55:00+00:00,long,96097.58,95632.22,SL,-4.2516,420.909,2024
2024-12-03 09:20:00+00:00,2024-12-03 10:40:00+00:00,short,95237.22,95482.63,SL,-4.2091,416.6999,2024
2024-12-03 10:50:00+00:00,2024-12-03 13:10:00+00:00,short,95000.0,94588.99,TP,8.334,425.0339,2024
2024-12-03 16:05:00+00:00,2024-12-03 16:15:00+00:00,long,95991.99,95796.36,SL,-4.2503,420.7836,2024
2024-12-03 17:45:00+00:00,2024-12-03 18:25:00+00:00,long,95633.55,95403.46,SL,-4.2078,416.5758,2024
2024-12-03 19:40:00+00:00,2024-12-03 21:10:00+00:00,long,95432.23,95867.97,TP,8.3315,424.9073,2024
2024-12-03 22:20:00+00:00,2024-12-03 22:25:00+00:00,long,96084.99,95885.52,SL,-4.2491,420.6582,2024
2024-12-04 01:30:00+00:00,2024-12-04 02:00:00+00:00,long,96352.0,95969.35,SL,-4.2066,416.4516,2024
2024-12-04 02:10:00+00:00,2024-12-04 02:20:00+00:00,short,95391.99,95643.99,SL,-4.1645,412.2871,2024
2024-12-04 03:00:00+00:00,2024-12-04 03:20:00+00:00,long,95856.0,95632.0,SL,-4.1229,408.1642,2024
2024-12-04 03:25:00+00:00,2024-12-04 05:15:00+00:00,long,95794.99,96211.48,TP,8.1633,416.3275,2024
2024-12-04 08:45:00+00:00,2024-12-04 10:35:00+00:00,long,96796.0,96561.19,SL,-4.1633,412.1642,2024
2024-12-04 13:25:00+00:00,2024-12-04 14:30:00+00:00,short,95647.14,96244.15,SL,-4.1216,408.0426,2024
2024-12-04 15:35:00+00:00,2024-12-04 16:05:00+00:00,short,95862.74,95312.0,TP,8.1609,416.2035,2024
2024-12-04 22:35:00+00:00,2024-12-04 22:50:00+00:00,long,98424.46,98163.04,SL,-4.162,412.0414,2024
2024-12-04 23:05:00+00:00,2024-12-05 00:05:00+00:00,long,98655.98,98389.1,SL,-4.1204,407.921,2024
2024-12-05 01:35:00+00:00,2024-12-05 01:50:00+00:00,long,98516.0,98047.58,SL,-4.0792,403.8418,2024
2024-12-05 02:05:00+00:00,2024-12-05 02:25:00+00:00,long,98483.8,99209.32,TP,8.0768,411.9186,2024
2024-12-05 07:25:00+00:00,2024-12-05 08:05:00+00:00,long,102098.41,102613.39,TP,8.2384,420.157,2024
2024-12-05 11:40:00+00:00,2024-12-05 13:10:00+00:00,long,102579.99,103008.04,TP,8.4031,428.5601,2024
2024-12-05 14:40:00+00:00,2024-12-05 15:15:00+00:00,long,103236.02,103027.99,SL,-4.2856,424.2745,2024
2024-12-05 17:10:00+00:00,2024-12-05 17:15:00+00:00,short,100654.31,100879.03,SL,-4.2427,420.0318,2024
2024-12-05 18:50:00+00:00,2024-12-05 19:05:00+00:00,short,100500.0,100704.0,SL,-4.2003,415.8315,2024
2024-12-05 19:35:00+00:00,2024-12-05 19:40:00+00:00,short,100344.0,99735.99,TP,8.3166,424.1481,2024
2024-12-05 22:10:00+00:00,2024-12-05 22:20:00+00:00,short,98535.32,98107.98,TP,8.483,432.6311,2024
2024-12-06 02:10:00+00:00,2024-12-06 02:15:00+00:00,short,97668.0,98096.0,SL,-4.3263,428.3048,2024
2024-12-06 05:40:00+00:00,2024-12-06 06:05:00+00:00,short,97784.0,98011.98,SL,-4.283,424.0217,2024
2024-12-06 06:45:00+00:00,2024-12-06 08:00:00+00:00,short,97999.0,98235.24,SL,-4.2402,419.7815,2024
2024-12-06 08:55:00+00:00,2024-12-06 10:00:00+00:00,short,98345.38,97868.0,TP,8.3956,428.1771,2024
2024-12-06 11:30:00+00:00,2024-12-06 12:00:00+00:00,short,97915.0,98306.76,SL,-4.2818,423.8954,2024
2024-12-06 12:35:00+00:00,2024-12-06 13:30:00+00:00,short,97950.03,98499.3,SL,-4.239,419.6564,2024
2024-12-06 15:45:00+00:00,2024-12-06 15:50:00+00:00,long,99424.32,99203.99,SL,-4.1966,415.4598,2024
2024-12-06 16:00:00+00:00,2024-12-06 16:20:00+00:00,long,99343.22,99024.01,SL,-4.1546,411.3052,2024
2024-12-06 17:25:00+00:00,2024-12-06 17:40:00+00:00,long,99344.9,100636.0,TP,8.2261,419.5313,2024
2024-12-06 22:40:00+00:00,2024-12-06 23:10:00+00:00,long,100477.98,100155.86,SL,-4.1953,415.336,2024
2024-12-07 00:00:00+00:00,2024-12-07 00:20:00+00:00,long,99828.91,100243.5,TP,8.3067,423.6427,2024
2024-12-07 02:05:00+00:00,2024-12-07 02:55:00+00:00,long,100151.81,99930.01,SL,-4.2364,419.4063,2024
2024-12-07 05:40:00+00:00,2024-12-07 06:00:00+00:00,short,99043.54,99262.49,SL,-4.1941,415.2123,2024
2024-12-07 08:35:00+00:00,2024-12-07 08:45:00+00:00,short,99260.01,99547.43,SL,-4.1521,411.0601,2024
2024-12-07 09:45:00+00:00,2024-12-07 18:40:00+00:00,short,99573.15,99980.0,SL,-4.1106,406.9495,2024
2024-12-07 21:00:00+00:00,2024-12-07 21:15:00+00:00,long,100412.41,100097.98,SL,-4.0695,402.88,2024
2024-12-07 23:05:00+00:00,2024-12-08 00:15:00+00:00,long,99882.49,99667.57,SL,-4.0288,398.8512,2024
2024-12-08 00:35:00+00:00,2024-12-08 01:30:00+00:00,long,99923.13,99708.01,SL,-3.9885,394.8627,2024
2024-12-08 02:20:00+00:00,2024-12-08 04:20:00+00:00,long,100072.06,99846.42,SL,-3.9486,390.9141,2024
2024-12-08 08:00:00+00:00,2024-12-08 08:50:00+00:00,short,99565.58,99166.41,TP,7.8183,398.7324,2024
2024-12-08 09:45:00+00:00,2024-12-08 10:05:00+00:00,short,98950.29,99264.78,SL,-3.9873,394.7451,2024
2024-12-08 12:45:00+00:00,2024-12-08 13:55:00+00:00,long,99989.98,100408.8,TP,7.8949,402.64,2024
2024-12-08 15:50:00+00:00,2024-12-08 16:40:00+00:00,long,99952.02,99750.66,SL,-4.0264,398.6136,2024
2024-12-08 17:00:00+00:00,2024-12-08 18:25:00+00:00,long,99888.01,99660.0,SL,-3.9861,394.6274,2024
2024-12-08 19:35:00+00:00,2024-12-08 23:05:00+00:00,long,99823.02,100224.0,TP,7.8925,402.52,2024
2024-12-09 02:25:00+00:00,2024-12-09 03:45:00+00:00,short,99310.97,98831.15,TP,8.0504,410.5704,2024
2024-12-09 06:05:00+00:00,2024-12-09 07:05:00+00:00,short,99292.0,98824.97,TP,8.2114,418.7818,2024
2024-12-09 08:35:00+00:00,2024-12-09 08:55:00+00:00,short,99300.0,98901.15,TP,8.3756,427.1574,2024
2024-12-09 11:20:00+00:00,2024-12-09 12:25:00+00:00,short,98260.0,98537.05,SL,-4.2716,422.8858,2024
2024-12-09 14:30:00+00:00,2024-12-09 14:35:00+00:00,short,98903.22,99387.02,SL,-4.2289,418.657,2024
2024-12-09 15:15:00+00:00,2024-12-09 15:30:00+00:00,short,98617.26,98148.72,TP,8.3731,427.0301,2024
2024-12-09 17:35:00+00:00,2024-12-09 18:15:00+00:00,short,97642.25,98066.94,SL,-4.2703,422.7598,2024
2024-12-09 19:00:00+00:00,2024-12-09 19:50:00+00:00,short,97483.99,97036.01,TP,8.4552,431.215,2024
2024-12-09 22:20:00+00:00,2024-12-09 22:25:00+00:00,short,96481.8,97124.01,SL,-4.3121,426.9029,2024
2024-12-09 22:35:00+00:00,2024-12-09 22:45:00+00:00,short,96365.78,97108.28,SL,-4.269,422.6338,2024
2024-12-10 00:00:00+00:00,2024-12-10 00:10:00+00:00,short,97080.85,97297.17,SL,-4.2263,418.4075,2024
2024-12-10 01:10:00+00:00,2024-12-10 01:20:00+00:00,short,97620.53,97968.0,SL,-4.1841,414.2234,2024
2024-12-10 07:15:00+00:00,2024-12-10 08:45:00+00:00,short,97165.72,97436.0,SL,-4.1422,410.0812,2024
2024-12-10 10:00:00+00:00,2024-12-10 12:20:00+00:00,long,97660.0,97382.78,SL,-4.1008,405.9804,2024
2024-12-10 13:05:00+00:00,2024-12-10 14:25:00+00:00,long,97579.99,98015.97,TP,8.1196,414.1,2024
2024-12-10 14:35:00+00:00,2024-12-10 14:40:00+00:00,short,97308.0,98000.01,SL,-4.141,409.959,2024
2024-12-10 14:45:00+00:00,2024-12-10 14:50:00+00:00,long,98144.71,97620.0,SL,-4.0996,405.8594,2024
2024-12-10 17:25:00+00:00,2024-12-10 17:30:00+00:00,short,94595.67,94896.76,SL,-4.0586,401.8008,2024
2024-12-10 17:35:00+00:00,2024-12-10 17:40:00+00:00,short,94648.07,94856.02,SL,-4.018,397.7828,2024
2024-12-10 21:20:00+00:00,2024-12-10 21:25:00+00:00,short,96513.42,96936.41,SL,-3.9778,393.805,2024
2024-12-10 22:00:00+00:00,2024-12-10 22:10:00+00:00,long,97036.04,96796.51,SL,-3.9381,389.8669,2024
2024-12-11 01:25:00+00:00,2024-12-11 01:30:00+00:00,short,95904.3,96172.66,SL,-3.8987,385.9683,2024
2024-12-11 01:50:00+00:00,2024-12-11 02:05:00+00:00,short,95872.28,96188.01,SL,-3.8597,382.1086,2024
2024-12-11 06:10:00+00:00,2024-12-11 07:35:00+00:00,long,97707.87,97499.34,SL,-3.8211,378.2875,2024
2024-12-11 08:10:00+00:00,2024-12-11 08:40:00+00:00,long,97816.0,98458.41,TP,7.5658,385.8532,2024
2024-12-11 10:50:00+00:00,2024-12-11 13:30:00+00:00,long,98238.74,98783.99,TP,7.7171,393.5703,2024
2024-12-11 18:35:00+00:00,2024-12-11 18:50:00+00:00,long,100719.99,100480.01,SL,-3.9357,389.6346,2024
2024-12-11 21:45:00+00:00,2024-12-11 22:55:00+00:00,long,101461.54,101209.74,SL,-3.8963,385.7382,2024
2024-12-12 01:25:00+00:00,2024-12-12 01:30:00+00:00,long,100786.0,100520.0,SL,-3.8574,381.8809,2024
2024-12-12 02:00:00+00:00,2024-12-12 02:55:00+00:00,long,100693.65,101824.76,TP,7.6376,389.5185,2024
2024-12-12 05:25:00+00:00,2024-12-12 05:55:00+00:00,long,100922.79,100618.86,SL,-3.8952,385.6233,2024
2024-12-12 07:00:00+00:00,2024-12-12 09:00:00+00:00,long,100617.65,101111.0,TP,7.7125,393.3358,2024
2024-12-12 14:20:00+00:00,2024-12-12 14:30:00+00:00,long,101415.04,101119.18,SL,-3.9334,389.4024,2024
2024-12-12 14:45:00+00:00,2024-12-12 15:10:00+00:00,long,101340.0,100814.59,SL,-3.894,385.5084,2024
2024-12-12 15:40:00+00:00,2024-12-12 16:00:00+00:00,long,101691.99,102243.78,TP,7.7102,393.2186,2024
2024-12-12 18:20:00+00:00,2024-12-12 18:30:00+00:00,long,101609.98,101364.01,SL,-3.9322,389.2864,2024
2024-12-12 22:15:00+00:00,2024-12-12 22:20:00+00:00,short,99596.0,99918.76,SL,-3.8929,385.3935,2024
2024-12-12 23:20:00+00:00,2024-12-12 23:30:00+00:00,short,99908.57,100140.01,SL,-3.8539,381.5396,2024
2024-12-13 00:55:00+00:00,2024-12-13 01:25:00+00:00,short,100083.21,99579.23,TP,7.6308,389.1704,2024
2024-12-13 05:25:00+00:00,2024-12-13 07:45:00+00:00,short,99949.95,100199.98,SL,-3.8917,385.2787,2024
2024-12-13 10:35:00+00:00,2024-12-13 13:20:00+00:00,long,100253.62,100040.08,SL,-3.8528,381.4259,2024
2024-12-13 13:45:00+00:00,2024-12-13 14:35:00+00:00,long,100385.09,100794.11,TP,7.6285,389.0544,2024
2024-12-13 16:35:00+00:00,2024-12-13 17:20:00+00:00,long,100808.01,101328.08,TP,7.7811,396.8355,2024
2024-12-13 18:35:00+00:00,2024-12-13 18:45:00+00:00,long,101833.33,101545.45,SL,-3.9684,392.8671,2024
2024-12-13 20:20:00+00:00,2024-12-13 21:15:00+00:00,long,101624.61,101411.76,SL,-3.9287,388.9384,2024
2024-12-13 22:45:00+00:00,2024-12-14 01:00:00+00:00,long,101301.03,102017.88,TP,7.7788,396.7172,2024
2024-12-14 03:20:00+00:00,2024-12-14 04:05:00+00:00,long,102208.85,101914.92,SL,-3.9672,392.75,2024
