entry_time,exit_time,direction,entry_fill,exit_fill,result,pnl,capital,risk_pct
2024-07-20 04:25:00+00:00,2024-07-22 00:40:00+00:00,long,66668.67,68328.55,TP,2.895,119.1709,1.0
2024-07-24 01:45:00+00:00,2024-07-24 08:05:00+00:00,short,65632.23,66295.18,SL,-1.2037,117.9671,1.0
2024-07-24 12:30:00+00:00,2024-07-24 18:45:00+00:00,long,66522.05,65850.25,SL,-1.1913,116.7758,1.0
2024-07-24 21:15:00+00:00,2024-07-25 02:45:00+00:00,short,65675.43,64039.95,TP,2.908,119.6838,1.0
2024-07-25 11:55:00+00:00,2024-07-25 14:40:00+00:00,short,64089.59,64736.96,SL,-1.2089,118.4749,1.0
2024-07-26 06:10:00+00:00,2024-07-27 13:10:00+00:00,long,67036.69,68705.74,TP,2.9497,121.4246,1.0
2024-07-28 08:35:00+00:00,2024-07-28 12:30:00+00:00,short,67249.27,67928.56,SL,-1.2265,120.1981,1.0
2024-07-28 23:20:00+00:00,2024-07-29 12:50:00+00:00,long,68116.81,69812.75,TP,2.9926,123.1907,1.0
2024-07-30 12:15:00+00:00,2024-07-31 20:15:00+00:00,short,66511.35,64855.05,TP,3.0678,126.2585,1.0
2024-08-02 12:55:00+00:00,2024-08-02 14:40:00+00:00,long,64852.48,64197.54,SL,-1.2751,124.9834,1.0
2024-08-03 21:00:00+00:00,2024-08-03 23:20:00+00:00,short,60161.98,60769.68,SL,-1.2625,123.7209,1.0
2024-08-04 23:05:00+00:00,2024-08-05 00:35:00+00:00,short,58548.13,57090.14,TP,3.081,126.8019,1.0
2024-08-06 07:40:00+00:00,2024-08-06 08:30:00+00:00,long,55978.7,55413.37,SL,-1.2806,125.5213,1.0
2024-08-08 12:30:00+00:00,2024-08-08 13:30:00+00:00,long,58387.85,57798.19,SL,-1.2676,124.2537,1.0
2024-08-08 14:25:00+00:00,2024-08-08 16:10:00+00:00,long,58184.46,59633.11,TP,3.0936,127.3473,1.0
2024-08-08 19:15:00+00:00,2024-08-08 22:45:00+00:00,long,59742.81,61230.26,TP,3.1706,130.5179,1.0
2024-08-09 23:35:00+00:00,2024-08-11 15:00:00+00:00,long,60743.39,60129.95,SL,-1.3181,129.1998,1.0
2024-08-11 15:35:00+00:00,2024-08-11 20:20:00+00:00,short,60198.79,58699.69,TP,3.2174,132.4172,1.0
2024-08-11 23:55:00+00:00,2024-08-12 11:05:00+00:00,short,58706.72,59299.72,SL,-1.3375,131.0797,1.0
2024-08-12 20:55:00+00:00,2024-08-12 23:15:00+00:00,short,58836.08,59430.38,SL,-1.324,129.7556,1.0
2024-08-13 06:15:00+00:00,2024-08-13 14:50:00+00:00,short,59046.09,59642.52,SL,-1.3107,128.445,1.0
2024-08-14 02:20:00+00:00,2024-08-14 13:45:00+00:00,long,60717.07,60103.89,SL,-1.2972,127.1478,1.0
2024-08-14 18:40:00+00:00,2024-08-15 14:35:00+00:00,short,58923.62,59518.8,SL,-1.2843,125.8635,1.0
2024-08-16 09:20:00+00:00,2024-08-16 12:30:00+00:00,long,58512.09,57921.18,SL,-1.2711,124.5924,1.0
2024-08-18 08:35:00+00:00,2024-08-18 23:20:00+00:00,long,59620.2,59018.1,SL,-1.2583,123.3341,1.0
2024-08-19 22:35:00+00:00,2024-08-20 01:00:00+00:00,long,59177.92,60651.3,TP,3.0707,126.4048,1.0
2024-08-21 15:35:00+00:00,2024-08-21 19:35:00+00:00,long,59713.96,61200.69,TP,3.1472,129.552,1.0
2024-08-22 10:15:00+00:00,2024-08-22 14:45:00+00:00,long,61013.27,60397.1,SL,-1.3083,128.2437,1.0
2024-08-22 19:05:00+00:00,2024-08-23 05:15:00+00:00,short,60335.51,60944.95,SL,-1.2954,126.9483,1.0
2024-08-23 15:35:00+00:00,2024-08-23 18:20:00+00:00,long,61696.17,63232.25,TP,3.1607,130.109,1.0
2024-08-24 18:25:00+00:00,2024-08-24 21:55:00+00:00,long,64406.44,63756.0,SL,-1.314,128.795,1.0
2024-08-25 02:30:00+00:00,2024-08-26 07:05:00+00:00,long,64275.43,63626.31,SL,-1.3007,127.4943,1.0
2024-08-26 21:10:00+00:00,2024-08-27 15:30:00+00:00,short,63238.46,61663.66,TP,3.1749,130.6692,1.0
2024-08-28 18:00:00+00:00,2024-08-28 18:50:00+00:00,short,58717.05,59310.15,SL,-1.3199,129.3493,1.0
2024-08-29 00:30:00+00:00,2024-08-29 06:00:00+00:00,short,58929.11,59524.35,SL,-1.3066,128.0428,1.0
2024-08-29 09:00:00+00:00,2024-08-29 19:00:00+00:00,long,59652.95,59050.52,SL,-1.2931,126.7497,1.0
2024-08-29 22:00:00+00:00,2024-09-01 13:45:00+00:00,short,59299.03,57822.34,TP,3.1564,129.9061,1.0
2024-09-02 02:35:00+00:00,2024-09-02 05:50:00+00:00,short,57299.27,57878.05,SL,-1.3122,128.5939,1.0
2024-09-03 00:55:00+00:00,2024-09-03 13:35:00+00:00,long,59263.92,58665.41,SL,-1.2987,127.2952,1.0
2024-09-03 18:00:00+00:00,2024-09-03 20:55:00+00:00,short,57617.24,58199.23,SL,-1.2858,126.0094,1.0
2024-09-04 00:55:00+00:00,2024-09-04 01:00:00+00:00,short,57134.31,55711.52,TP,3.1379,129.1473,1.0
2024-09-04 13:05:00+00:00,2024-09-04 14:40:00+00:00,short,56478.0,57048.49,SL,-1.3045,127.8428,1.0
2024-09-07 02:50:00+00:00,2024-09-07 06:50:00+00:00,short,53787.61,54330.92,SL,-1.2913,126.5515,1.0
2024-09-07 20:20:00+00:00,2024-09-08 22:15:00+00:00,short,54254.28,54802.31,SL,-1.2783,125.2732,1.0
2024-09-09 02:55:00+00:00,2024-09-09 17:00:00+00:00,long,55118.51,56490.82,TP,3.119,128.3922,1.0
2024-09-10 09:45:00+00:00,2024-09-10 14:10:00+00:00,long,57195.72,56618.1,SL,-1.2966,127.0955,1.0
2024-09-12 00:05:00+00:00,2024-09-13 15:25:00+00:00,long,57462.06,58892.72,TP,3.1644,130.2599,1.0
2024-09-13 20:40:00+00:00,2024-09-15 23:00:00+00:00,long,59953.51,59348.04,SL,-1.3155,128.9444,1.0
2024-09-16 04:45:00+00:00,2024-09-16 08:20:00+00:00,short,58378.16,58967.84,SL,-1.3025,127.6419,1.0
2024-09-16 11:55:00+00:00,2024-09-17 10:50:00+00:00,short,58658.12,59250.63,SL,-1.2893,126.3526,1.0
2024-09-17 14:10:00+00:00,2024-09-17 15:15:00+00:00,long,59745.29,61232.8,TP,3.1459,129.4985,1.0
2024-09-18 12:10:00+00:00,2024-09-18 18:15:00+00:00,short,59745.37,60348.86,SL,-1.3081,128.1904,1.0
2024-09-19 05:00:00+00:00,2024-09-19 17:00:00+00:00,long,62145.87,63693.15,TP,3.1916,131.3821,1.0
2024-09-20 15:10:00+00:00,2024-09-22 22:45:00+00:00,short,62927.71,63563.34,SL,-1.3271,130.055,1.0
2024-09-23 00:50:00+00:00,2024-09-24 00:45:00+00:00,long,63686.27,63043.1,SL,-1.3134,128.7415,1.0
2024-09-24 10:25:00+00:00,2024-09-24 14:25:00+00:00,long,63690.37,63047.16,SL,-1.3002,127.4414,1.0
2024-09-24 22:10:00+00:00,2024-09-25 06:55:00+00:00,long,64464.45,63813.42,SL,-1.287,126.1543,1.0
2024-09-25 19:55:00+00:00,2024-09-26 07:15:00+00:00,short,63175.18,63813.31,SL,-1.2743,124.8801,1.0
2024-09-26 09:30:00+00:00,2024-09-26 16:30:00+00:00,long,63842.38,65431.9,TP,3.1092,127.9893,1.0
2024-09-26 23:45:00+00:00,2024-09-30 02:25:00+00:00,long,65157.69,64499.66,SL,-1.2926,126.6967,1.0
2024-09-30 18:15:00+00:00,2024-09-30 21:05:00+00:00,short,63193.68,63832.0,SL,-1.2798,125.4169,1.0
2024-10-01 09:05:00+00:00,2024-10-01 13:15:00+00:00,long,64122.4,63474.83,SL,-1.2666,124.1503,1.0
2024-10-01 18:55:00+00:00,2024-10-01 20:35:00+00:00,short,61981.79,60438.29,TP,3.0917,127.242,1.0
2024-10-03 14:55:00+00:00,2024-10-03 19:30:00+00:00,short,60165.99,60773.73,SL,-1.2853,125.9567,1.0
2024-10-03 22:25:00+00:00,2024-10-04 19:20:00+00:00,long,60902.09,62418.4,TP,3.136,129.0927,1.0
2024-10-04 20:50:00+00:00,2024-10-05 02:55:00+00:00,long,62446.23,61815.59,SL,-1.3037,127.789,1.0
2024-10-05 08:30:00+00:00,2024-10-07 01:00:00+00:00,long,62180.22,63728.35,TP,3.1816,130.9707,1.0
2024-10-07 08:05:00+00:00,2024-10-07 10:25:00+00:00,long,63637.04,62994.37,SL,-1.3227,129.648,1.0
2024-10-07 12:55:00+00:00,2024-10-07 13:45:00+00:00,short,62877.04,63512.16,SL,-1.3096,128.3384,1.0
2024-10-07 16:50:00+00:00,2024-10-07 18:40:00+00:00,long,63846.39,63201.61,SL,-1.2961,127.0423,1.0
2024-10-07 22:30:00+00:00,2024-10-09 18:10:00+00:00,short,63063.14,61492.71,TP,3.1637,130.206,1.0
2024-10-10 13:35:00+00:00,2024-10-10 18:00:00+00:00,short,60957.91,59439.91,TP,3.2425,133.4484,1.0
2024-10-11 06:25:00+00:00,2024-10-11 15:50:00+00:00,long,60746.08,62258.51,TP,3.3225,136.771,1.0
2024-10-12 07:35:00+00:00,2024-10-13 15:25:00+00:00,long,62747.26,62113.58,SL,-1.3813,135.3897,1.0
2024-10-14 02:00:00+00:00,2024-10-14 03:25:00+00:00,short,62477.92,63109.01,SL,-1.3676,134.0222,1.0
2024-10-14 06:35:00+00:00,2024-10-14 14:25:00+00:00,long,64194.79,65793.08,TP,3.3368,137.359,1.0
2024-10-15 00:25:00+00:00,2024-10-15 03:15:00+00:00,long,66336.63,65666.7,SL,-1.3872,135.9718,1.0
2024-10-15 10:25:00+00:00,2024-10-15 13:55:00+00:00,long,65756.56,67393.74,TP,3.3854,139.3571,1.0
2024-10-15 20:05:00+00:00,2024-10-15 21:15:00+00:00,long,67012.81,66336.05,SL,-1.4074,137.9498,1.0
2024-10-17 01:55:00+00:00,2024-10-17 06:55:00+00:00,long,67900.77,67215.04,SL,-1.3932,136.5566,1.0
2024-10-17 13:30:00+00:00,2024-10-17 15:35:00+00:00,short,66837.33,67512.45,SL,-1.3794,135.1773,1.0
2024-10-18 01:05:00+00:00,2024-10-20 22:45:00+00:00,long,67560.77,69242.86,TP,3.3656,138.5428,1.0
2024-10-22 21:55:00+00:00,2024-10-23 07:40:00+00:00,long,67541.6,66859.5,SL,-1.3991,137.1437,1.0
2024-10-24 00:45:00+00:00,2024-10-25 18:05:00+00:00,long,67140.7,66462.65,SL,-1.385,135.7587,1.0
2024-10-26 01:15:00+00:00,2024-10-26 20:20:00+00:00,short,66605.35,67278.13,SL,-1.3713,134.3874,1.0
2024-10-27 03:00:00+00:00,2024-10-27 13:20:00+00:00,short,67019.54,67696.5,SL,-1.3574,133.0299,1.0
2024-10-27 17:30:00+00:00,2024-10-28 19:15:00+00:00,long,67938.16,69629.65,TP,3.3121,136.342,1.0
2024-10-29 00:55:00+00:00,2024-10-29 13:55:00+00:00,long,69967.88,71709.9,TP,3.3946,139.7366,1.0
2024-10-30 09:15:00+00:00,2024-10-30 13:35:00+00:00,long,72419.79,71688.42,SL,-1.4112,138.3254,1.0
2024-10-30 17:05:00+00:00,2024-10-30 20:45:00+00:00,short,71854.81,72580.62,SL,-1.3972,136.9282,1.0
2024-10-31 10:40:00+00:00,2024-10-31 13:40:00+00:00,long,72531.25,71798.76,SL,-1.3828,135.5454,1.0
2024-10-31 18:15:00+00:00,2024-11-01 13:55:00+00:00,short,70366.97,71077.75,SL,-1.3691,134.1762,1.0
2024-11-01 21:20:00+00:00,2024-11-02 00:55:00+00:00,short,68975.1,69671.82,SL,-1.3553,132.8209,1.0
