entry_time,exit_time,direction,entry_fill,exit_fill,result,pnl,capital,risk_pct
2024-01-10 00:30:00+00:00,2024-01-10 12:50:00+00:00,short,45914.23,44770.85,TP,2.5538,105.1049,1.0
2024-01-10 14:50:00+00:00,2024-01-10 15:35:00+00:00,short,44887.51,45340.92,SL,-1.0617,104.0432,1.0
2024-01-11 01:20:00+00:00,2024-01-11 05:35:00+00:00,long,46693.18,46221.62,SL,-1.0507,102.9925,1.0
2024-01-11 10:20:00+00:00,2024-01-11 14:00:00+00:00,long,46477.17,47634.33,TP,2.5643,105.5568,1.0
2024-01-12 00:10:00+00:00,2024-01-12 15:15:00+00:00,short,46257.93,45106.0,TP,2.6286,108.1854,1.0
2024-01-13 01:05:00+00:00,2024-01-13 06:20:00+00:00,short,42717.75,43149.24,SL,-1.0928,107.0926,1.0
2024-01-13 11:40:00+00:00,2024-01-13 15:05:00+00:00,short,42552.27,42982.09,SL,-1.0817,106.0109,1.0
2024-01-14 02:15:00+00:00,2024-01-15 18:25:00+00:00,short,42701.74,43133.07,SL,-1.0708,104.94,1.0
2024-01-16 05:30:00+00:00,2024-01-16 14:35:00+00:00,long,42914.29,42480.9,SL,-1.0598,103.8803,1.0
2024-01-16 21:10:00+00:00,2024-01-17 03:50:00+00:00,long,43332.94,42895.32,SL,-1.0491,102.8312,1.0
2024-01-17 05:50:00+00:00,2024-01-18 17:10:00+00:00,short,42800.72,41734.87,TP,2.5608,105.3919,1.0
2024-01-18 17:50:00+00:00,2024-01-19 16:25:00+00:00,short,41699.86,40661.43,TP,2.6245,108.0164,1.0
2024-01-19 20:10:00+00:00,2024-01-19 20:55:00+00:00,long,42167.07,41741.22,SL,-1.0909,106.9256,1.0
2024-01-20 02:40:00+00:00,2024-01-22 03:15:00+00:00,long,41629.04,41208.63,SL,-1.0798,105.8457,1.0
2024-01-22 04:10:00+00:00,2024-01-22 19:15:00+00:00,short,41103.35,40079.77,TP,2.6358,108.4816,1.0
2024-01-22 21:35:00+00:00,2024-01-23 09:25:00+00:00,short,39941.9,38947.24,TP,2.7015,111.183,1.0
2024-01-23 09:55:00+00:00,2024-01-23 17:05:00+00:00,short,38957.49,39351.0,SL,-1.1231,110.06,1.0
2024-01-23 20:55:00+00:00,2024-01-23 23:05:00+00:00,short,39171.14,39566.81,SL,-1.1117,108.9483,1.0
2024-01-24 00:40:00+00:00,2024-01-24 03:30:00+00:00,long,40008.39,39604.35,SL,-1.1003,107.848,1.0
2024-01-24 06:30:00+00:00,2024-01-26 11:00:00+00:00,long,39845.99,40838.06,TP,2.6851,110.5331,1.0
2024-01-26 14:30:00+00:00,2024-01-28 04:00:00+00:00,long,41225.58,42252.0,TP,2.752,113.2851,1.0
2024-01-28 09:25:00+00:00,2024-01-28 17:35:00+00:00,long,42571.99,42142.05,SL,-1.1441,112.1411,1.0
2024-01-28 19:30:00+00:00,2024-01-29 03:10:00+00:00,short,41921.82,42345.27,SL,-1.1327,111.0083,1.0
2024-01-29 03:15:00+00:00,2024-01-29 08:10:00+00:00,long,42440.22,42011.62,SL,-1.1211,109.8873,1.0
2024-01-29 10:35:00+00:00,2024-01-29 14:45:00+00:00,long,42315.74,41888.39,SL,-1.1098,108.7775,1.0
2024-01-29 20:50:00+00:00,2024-01-31 09:55:00+00:00,long,43148.71,42712.96,SL,-1.0985,107.679,1.0
2024-01-31 10:40:00+00:00,2024-01-31 15:30:00+00:00,short,42644.12,43074.86,SL,-1.0877,106.5913,1.0
2024-02-01 00:15:00+00:00,2024-02-01 17:15:00+00:00,short,42560.16,42990.06,SL,-1.0767,105.5146,1.0
2024-02-01 19:40:00+00:00,2024-02-04 22:35:00+00:00,long,43005.11,42570.8,SL,-1.0656,104.449,1.0
2024-02-05 00:15:00+00:00,2024-02-05 07:20:00+00:00,short,42469.26,42898.24,SL,-1.055,103.394,1.0
2024-02-05 10:00:00+00:00,2024-02-05 15:50:00+00:00,long,43191.75,42755.56,SL,-1.0442,102.3498,1.0
2024-02-05 18:20:00+00:00,2024-02-06 08:40:00+00:00,short,42609.69,43040.09,SL,-1.0338,101.316,1.0
2024-02-06 15:15:00+00:00,2024-02-07 20:45:00+00:00,long,43108.12,44181.4,TP,2.5225,103.8385,1.0
2024-02-07 23:50:00+00:00,2024-02-08 20:10:00+00:00,long,44334.42,45438.24,TP,2.5853,106.4238,1.0
2024-02-09 05:30:00+00:00,2024-02-09 12:05:00+00:00,long,46150.25,47299.28,TP,2.6497,109.0735,1.0
2024-02-09 17:05:00+00:00,2024-02-12 00:25:00+00:00,long,47348.89,48527.76,TP,2.7157,111.7891,1.0
2024-02-12 06:40:00+00:00,2024-02-12 14:40:00+00:00,short,48063.48,48548.97,SL,-1.1292,110.66,1.0
2024-02-12 17:30:00+00:00,2024-02-12 18:35:00+00:00,long,50239.02,49731.66,SL,-1.1176,109.5424,1.0
2024-02-12 20:15:00+00:00,2024-02-13 14:10:00+00:00,long,49884.24,49380.46,SL,-1.1063,108.4361,1.0
2024-02-13 17:00:00+00:00,2024-02-13 18:05:00+00:00,short,48495.14,48984.99,SL,-1.0953,107.3408,1.0
2024-02-13 23:35:00+00:00,2024-02-14 09:05:00+00:00,long,49560.96,50794.9,TP,2.6725,110.0133,1.0
2024-02-14 12:00:00+00:00,2024-02-17 14:30:00+00:00,long,51646.22,51124.65,SL,-1.111,108.9023,1.0
2024-02-18 01:00:00+00:00,2024-02-18 02:50:00+00:00,long,51754.9,51232.23,SL,-1.0998,107.8025,1.0
2024-02-18 08:30:00+00:00,2024-02-20 17:15:00+00:00,long,51736.28,51213.8,SL,-1.0887,106.7138,1.0
2024-02-20 22:40:00+00:00,2024-02-21 06:35:00+00:00,long,52262.95,51735.14,SL,-1.0777,105.6361,1.0
2024-02-21 07:45:00+00:00,2024-02-26 15:15:00+00:00,short,51579.24,52100.24,SL,-1.067,104.5691,1.0
2024-02-26 19:15:00+00:00,2024-02-27 01:50:00+00:00,long,54101.41,55448.4,TP,2.6035,107.1726,1.0
2024-02-27 08:10:00+00:00,2024-02-28 07:40:00+00:00,long,56314.29,57716.38,TP,2.6683,109.8409,1.0
2024-02-28 12:30:00+00:00,2024-02-28 14:55:00+00:00,long,59363.93,60841.94,TP,2.7348,112.5757,1.0
2024-02-28 16:30:00+00:00,2024-02-28 17:10:00+00:00,long,61729.18,63266.08,TP,2.8029,115.3785,1.0
2024-02-29 05:50:00+00:00,2024-02-29 17:25:00+00:00,long,62442.47,61811.87,SL,-1.1652,114.2133,1.0
2024-02-29 18:30:00+00:00,2024-02-29 19:30:00+00:00,short,60682.28,61295.23,SL,-1.1537,113.0597,1.0
2024-02-29 22:15:00+00:00,2024-03-01 00:25:00+00:00,short,61091.57,61708.66,SL,-1.142,111.9177,1.0
2024-03-01 03:25:00+00:00,2024-03-01 04:50:00+00:00,short,60785.68,61399.68,SL,-1.1305,110.7872,1.0
2024-03-01 20:20:00+00:00,2024-03-02 09:30:00+00:00,long,62390.61,61760.53,SL,-1.1188,109.6683,1.0
2024-03-02 10:50:00+00:00,2024-03-03 12:25:00+00:00,short,61841.81,62466.47,SL,-1.1078,108.5606,1.0
2024-03-03 16:10:00+00:00,2024-03-04 00:35:00+00:00,long,62288.7,63839.53,TP,2.7029,111.2635,1.0
2024-03-04 01:25:00+00:00,2024-03-04 08:40:00+00:00,long,63823.17,65412.21,TP,2.7702,114.0336,1.0
2024-03-04 11:55:00+00:00,2024-03-04 17:15:00+00:00,long,65236.52,66860.75,TP,2.8392,116.8728,1.0
2024-03-04 17:20:00+00:00,2024-03-04 18:25:00+00:00,long,66880.91,66205.48,SL,-1.1803,115.6925,1.0
2024-03-04 22:00:00+00:00,2024-03-05 05:00:00+00:00,long,67625.86,66942.91,SL,-1.1684,114.5241,1.0
2024-03-05 09:40:00+00:00,2024-03-05 10:30:00+00:00,short,66361.43,67031.75,SL,-1.1568,113.3673,1.0
2024-03-05 14:40:00+00:00,2024-03-05 15:20:00+00:00,long,68367.8,67677.35,SL,-1.1449,112.2224,1.0
2024-03-05 18:50:00+00:00,2024-03-05 19:35:00+00:00,short,63713.94,62127.3,TP,2.7946,115.017,1.0
2024-03-06 02:25:00+00:00,2024-03-06 04:45:00+00:00,short,63145.98,63783.82,SL,-1.1618,113.8552,1.0
2024-03-06 08:00:00+00:00,2024-03-06 12:40:00+00:00,long,66741.88,66067.86,SL,-1.1498,112.7054,1.0
2024-03-06 16:50:00+00:00,2024-03-06 22:40:00+00:00,long,66780.99,66106.57,SL,-1.1382,111.5672,1.0
2024-03-07 01:05:00+00:00,2024-03-07 01:55:00+00:00,short,65626.85,66289.74,SL,-1.1269,110.4403,1.0
2024-03-07 04:50:00+00:00,2024-03-07 08:00:00+00:00,short,65861.01,66526.28,SL,-1.1156,109.3247,1.0
2024-03-07 11:00:00+00:00,2024-03-08 15:10:00+00:00,long,67042.86,68712.06,TP,2.7219,112.0466,1.0
2024-03-08 19:55:00+00:00,2024-03-08 21:50:00+00:00,long,68870.88,68175.35,SL,-1.1316,110.9151,1.0
2024-03-09 04:35:00+00:00,2024-03-11 07:10:00+00:00,long,68292.0,69992.3,TP,2.7615,113.6766,1.0
2024-03-11 11:45:00+00:00,2024-03-11 13:50:00+00:00,long,72199.42,71470.28,SL,-1.148,112.5286,1.0
2024-03-11 14:15:00+00:00,2024-03-12 03:50:00+00:00,long,72253.42,71523.74,SL,-1.1364,111.3921,1.0
2024-03-12 12:50:00+00:00,2024-03-12 16:15:00+00:00,long,72073.74,71345.86,SL,-1.1249,110.2672,1.0
2024-03-13 04:40:00+00:00,2024-03-14 15:20:00+00:00,long,72192.8,71463.72,SL,-1.1136,109.1536,1.0
2024-03-14 18:05:00+00:00,2024-03-14 22:05:00+00:00,short,70640.76,71354.3,SL,-1.1026,108.051,1.0
2024-03-15 04:40:00+00:00,2024-03-15 05:00:00+00:00,short,66989.22,67665.88,SL,-1.0914,106.9596,1.0
2024-03-15 10:55:00+00:00,2024-03-15 12:30:00+00:00,short,67244.05,67923.29,SL,-1.0804,105.8792,1.0
2024-03-15 17:00:00+00:00,2024-03-15 18:05:00+00:00,short,67685.31,68369.0,SL,-1.0695,104.8097,1.0
2024-03-16 12:50:00+00:00,2024-03-16 22:00:00+00:00,short,67893.43,66202.71,TP,2.61,107.4197,1.0
2024-03-16 23:05:00+00:00,2024-03-17 09:10:00+00:00,short,65952.98,66619.18,SL,-1.085,106.3347,1.0
2024-03-17 13:15:00+00:00,2024-03-19 01:25:00+00:00,long,67282.72,66603.23,SL,-1.0739,105.2608,1.0
2024-03-19 03:30:00+00:00,2024-03-19 03:50:00+00:00,short,65215.47,65874.21,SL,-1.0632,104.1976,1.0
2024-03-19 05:15:00+00:00,2024-03-19 08:45:00+00:00,short,65144.65,63522.39,TP,2.5948,106.7924,1.0
2024-03-19 10:20:00+00:00,2024-03-19 13:25:00+00:00,short,63153.14,63791.05,SL,-1.0787,105.7137,1.0
2024-03-19 22:15:00+00:00,2024-03-19 23:25:00+00:00,short,63233.67,61658.99,TP,2.6325,108.3462,1.0
2024-03-20 01:20:00+00:00,2024-03-20 02:10:00+00:00,short,62019.2,62645.65,SL,-1.0944,107.2518,1.0
2024-03-20 12:05:00+00:00,2024-03-20 16:25:00+00:00,long,63667.48,63024.5,SL,-1.0831,106.1686,1.0
2024-03-20 18:40:00+00:00,2024-03-20 20:05:00+00:00,long,64446.43,66050.99,TP,2.6433,108.812,1.0
2024-03-21 08:10:00+00:00,2024-03-21 10:40:00+00:00,long,67420.57,66739.69,SL,-1.0989,107.7131,1.0
2024-03-21 12:50:00+00:00,2024-03-21 15:10:00+00:00,long,67276.86,66597.43,SL,-1.0878,106.6253,1.0
