entry_time,exit_time,direction,entry_fill,exit_fill,result,pnl,capital,risk_pct
2025-09-01 15:00:00+00:00,2025-09-01 21:25:00+00:00,long,109279.94,108176.32,SL,-1.0446,102.3936,1.0
2025-09-02 06:10:00+00:00,2025-09-02 12:35:00+00:00,long,110371.03,109256.39,SL,-1.0341,101.3595,1.0
2025-09-02 22:55:00+00:00,2025-09-04 14:00:00+00:00,long,111271.12,110147.39,SL,-1.0236,100.3359,1.0
2025-09-06 19:40:00+00:00,2025-09-07 08:20:00+00:00,short,110040.99,111152.52,SL,-1.0135,99.3224,1.0
2025-09-07 15:15:00+00:00,2025-09-11 15:15:00+00:00,long,111338.13,114666.81,TP,2.9694,102.2918,1.0
2025-09-11 16:35:00+00:00,2025-09-22 06:00:00+00:00,long,114536.44,113379.74,SL,-1.033,101.2588,1.0
2025-09-22 18:55:00+00:00,2025-09-24 14:50:00+00:00,short,112417.89,113553.42,SL,-1.0228,100.236,1.0
2025-09-24 16:40:00+00:00,2025-09-25 01:50:00+00:00,long,113688.19,112540.05,SL,-1.0123,99.2237,1.0
2025-09-25 13:40:00+00:00,2025-09-28 22:40:00+00:00,short,110709.84,111828.12,SL,-1.0023,98.2214,1.0
2025-09-29 13:25:00+00:00,2025-10-01 08:40:00+00:00,long,112190.87,115545.04,TP,2.9365,101.158,1.0
2025-10-01 20:50:00+00:00,2025-10-03 15:15:00+00:00,long,117539.89,121053.98,TP,3.0243,104.1823,1.0
2025-10-03 18:35:00+00:00,2025-10-07 15:50:00+00:00,long,122699.87,121460.72,SL,-1.0521,103.1302,1.0
2025-10-08 05:25:00+00:00,2025-10-08 08:40:00+00:00,short,121378.06,122604.1,SL,-1.0417,102.0884,1.0
2025-10-08 20:20:00+00:00,2025-10-09 01:35:00+00:00,long,123678.67,122429.64,SL,-1.031,101.0574,1.0
2025-10-09 05:15:00+00:00,2025-10-09 12:15:00+00:00,short,121887.81,123119.0,SL,-1.0208,100.0367,1.0
2025-10-10 04:35:00+00:00,2025-10-10 13:35:00+00:00,short,121083.6,122306.67,SL,-1.0105,99.0262,1.0
2025-10-11 00:00:00+00:00,2025-10-12 16:00:00+00:00,short,112766.67,113905.73,SL,-1.0003,98.0259,1.0
2025-10-12 19:10:00+00:00,2025-10-14 04:35:00+00:00,long,114358.72,113203.82,SL,-0.99,97.036,1.0
2025-10-14 12:30:00+00:00,2025-10-14 15:40:00+00:00,short,111017.89,112139.28,SL,-0.9802,96.0558,1.0
2025-10-15 14:45:00+00:00,2025-10-16 16:30:00+00:00,short,111052.9,107732.09,TP,2.8724,98.9282,1.0
2025-10-17 14:55:00+00:00,2025-10-17 15:45:00+00:00,short,105152.9,106215.05,SL,-0.9993,97.9289,1.0
2025-10-18 11:35:00+00:00,2025-10-20 03:50:00+00:00,long,106983.72,110182.21,TP,2.9278,100.8567,1.0
2025-10-20 13:45:00+00:00,2025-10-20 17:35:00+00:00,long,111064.35,109942.71,SL,-1.0186,99.8381,1.0
2025-10-21 08:10:00+00:00,2025-10-21 12:20:00+00:00,short,107793.53,108882.35,SL,-1.0085,98.8297,1.0
2025-10-22 02:55:00+00:00,2025-10-23 06:15:00+00:00,short,108188.03,109280.84,SL,-0.9983,97.8314,1.0
2025-10-23 08:30:00+00:00,2025-10-26 11:40:00+00:00,long,109765.98,113047.65,TP,2.9249,100.7562,1.0
2025-10-26 19:25:00+00:00,2025-10-28 20:25:00+00:00,long,113701.81,112553.53,SL,-1.0175,99.7387,1.0
2025-10-28 23:20:00+00:00,2025-10-29 18:35:00+00:00,short,112895.65,109519.73,TP,2.9825,102.7212,1.0
2025-10-30 17:05:00+00:00,2025-10-31 00:45:00+00:00,short,107672.83,108760.43,SL,-1.0376,101.6836,1.0
2025-10-31 14:40:00+00:00,2025-10-31 16:55:00+00:00,long,110039.59,108928.3,SL,-1.0269,100.6567,1.0
2025-11-01 02:50:00+00:00,2025-11-03 03:10:00+00:00,long,109878.57,108768.9,SL,-1.0165,99.6402,1.0
2025-11-03 09:30:00+00:00,2025-11-04 08:10:00+00:00,short,107290.57,104082.26,TP,2.9795,102.6197,1.0
2025-11-04 19:55:00+00:00,2025-11-04 22:30:00+00:00,short,100532.59,101548.07,SL,-1.0366,101.5831,1.0
2025-11-05 08:00:00+00:00,2025-11-05 13:40:00+00:00,short,101729.65,102757.22,SL,-1.0261,100.5571,1.0
2025-11-06 11:05:00+00:00,2025-11-07 12:45:00+00:00,short,102830.64,99755.69,TP,3.007,103.564,1.0
2025-11-07 14:35:00+00:00,2025-11-07 14:40:00+00:00,short,99580.05,100585.91,SL,-1.0461,102.5179,1.0
2025-11-08 03:15:00+00:00,2025-11-08 06:00:00+00:00,long,103273.67,102230.71,SL,-1.0353,101.4826,1.0
2025-11-08 17:10:00+00:00,2025-11-09 13:30:00+00:00,short,101638.41,102665.05,SL,-1.0251,100.4575,1.0
2025-11-10 00:10:00+00:00,2025-11-11 14:45:00+00:00,long,105038.76,103977.98,SL,-1.0145,99.443,1.0
2025-11-12 13:45:00+00:00,2025-11-12 14:45:00+00:00,long,105175.73,104113.56,SL,-1.0043,98.4387,1.0
2025-11-13 15:30:00+00:00,2025-11-13 18:30:00+00:00,short,101855.85,98810.06,TP,2.9436,101.3823,1.0
2025-11-14 08:10:00+00:00,2025-11-16 18:45:00+00:00,short,96899.97,94002.37,TP,3.0316,104.414,1.0
2025-11-16 20:55:00+00:00,2025-11-17 00:50:00+00:00,short,94080.59,95030.9,SL,-1.0547,103.3593,1.0
2025-11-17 15:15:00+00:00,2025-11-18 02:15:00+00:00,short,93885.61,91078.15,TP,3.0908,106.45,1.0
2025-11-19 10:45:00+00:00,2025-11-19 15:05:00+00:00,short,91290.47,92212.6,SL,-1.0753,105.3748,1.0
2025-11-20 04:50:00+00:00,2025-11-20 09:40:00+00:00,long,92669.27,91733.4,SL,-1.0642,104.3106,1.0
2025-11-20 13:10:00+00:00,2025-11-20 14:00:00+00:00,long,92020.58,91091.27,SL,-1.0534,103.2572,1.0
2025-11-21 01:15:00+00:00,2025-11-21 07:30:00+00:00,short,86919.15,84320.0,TP,3.0877,106.3449,1.0
2025-11-21 11:50:00+00:00,2025-11-21 12:45:00+00:00,short,82248.94,83079.74,SL,-1.0742,105.2707,1.0
2025-11-22 01:45:00+00:00,2025-11-22 04:10:00+00:00,long,85057.67,84198.68,SL,-1.0631,104.2075,1.0
2025-11-23 15:35:00+00:00,2025-11-24 00:15:00+00:00,long,87002.72,86124.08,SL,-1.0524,103.1552,1.0
2025-11-24 12:15:00+00:00,2025-11-24 16:00:00+00:00,short,85950.99,86819.19,SL,-1.042,102.1132,1.0
2025-11-26 12:10:00+00:00,2025-11-26 14:45:00+00:00,short,86551.15,87425.41,SL,-1.0314,101.0817,1.0
2025-11-27 00:50:00+00:00,2025-12-01 00:05:00+00:00,long,90517.04,89602.91,SL,-1.0208,100.0609,1.0
2025-12-02 00:55:00+00:00,2025-12-02 14:45:00+00:00,long,86521.98,89108.73,TP,2.9915,103.0524,1.0
2025-12-03 19:50:00+00:00,2025-12-04 14:50:00+00:00,long,93003.9,92064.65,SL,-1.0407,102.0117,1.0
2025-12-04 18:50:00+00:00,2025-12-05 16:15:00+00:00,short,92040.79,89288.49,TP,3.0505,105.0622,1.0
2025-12-05 18:55:00+00:00,2025-12-06 14:15:00+00:00,short,88927.15,89825.4,SL,-1.0612,104.0009,1.0
2025-12-06 16:05:00+00:00,2025-12-06 23:20:00+00:00,long,89983.2,89074.46,SL,-1.0503,102.9506,1.0
2025-12-07 11:45:00+00:00,2025-12-07 17:15:00+00:00,short,89153.8,90054.35,SL,-1.0399,101.9107,1.0
2025-12-08 18:55:00+00:00,2025-12-08 20:50:00+00:00,short,89912.69,90820.9,SL,-1.0294,100.8813,1.0
2025-12-09 04:35:00+00:00,2025-12-09 15:00:00+00:00,short,89861.73,90769.43,SL,-1.019,99.8623,1.0
2025-12-10 06:40:00+00:00,2025-12-10 15:30:00+00:00,long,92697.09,91760.94,SL,-1.0085,98.8538,1.0
2025-12-10 19:10:00+00:00,2025-12-10 21:05:00+00:00,long,93011.01,92071.69,SL,-0.9983,97.8555,1.0
2025-12-11 08:05:00+00:00,2025-12-11 18:40:00+00:00,short,90098.66,91008.75,SL,-0.9884,96.867,1.0
2025-12-12 19:10:00+00:00,2025-12-15 15:15:00+00:00,short,90031.16,87338.95,TP,2.8966,99.7637,1.0
2025-12-15 20:10:00+00:00,2025-12-16 10:35:00+00:00,short,85753.04,86619.24,SL,-1.0077,98.7559,1.0
2025-12-16 18:30:00+00:00,2025-12-17 04:45:00+00:00,long,87726.66,86840.71,SL,-0.9973,97.7586,1.0
2025-12-17 07:15:00+00:00,2025-12-17 13:45:00+00:00,short,86602.87,87477.64,SL,-0.9875,96.7712,1.0
2025-12-17 21:25:00+00:00,2025-12-18 02:40:00+00:00,short,85836.1,86703.13,SL,-0.9775,95.7937,1.0
2025-12-18 12:00:00+00:00,2025-12-18 17:10:00+00:00,long,87343.73,86461.65,SL,-0.9674,94.8262,1.0
2025-12-19 14:40:00+00:00,2025-12-19 17:25:00+00:00,long,88510.63,87616.76,SL,-0.9576,93.8686,1.0
2025-12-19 22:15:00+00:00,2025-12-23 06:15:00+00:00,long,88197.64,87306.93,SL,-0.948,92.9206,1.0
2025-12-23 08:50:00+00:00,2025-12-25 15:40:00+00:00,short,87436.39,88319.58,SL,-0.9386,91.982,1.0
2025-12-25 18:05:00+00:00,2025-12-25 22:45:00+00:00,long,88291.72,87400.06,SL,-0.9289,91.0531,1.0
2025-12-27 23:30:00+00:00,2025-12-29 04:35:00+00:00,long,87673.25,90294.41,TP,2.7222,93.7753,1.0
2025-12-30 00:30:00+00:00,2025-12-30 08:15:00+00:00,short,87168.28,88048.77,SL,-0.9472,92.8281,1.0
2025-12-30 12:15:00+00:00,2026-01-02 16:30:00+00:00,long,88073.35,90706.48,TP,2.7753,95.6034,1.0
2026-01-03 16:30:00+00:00,2026-01-05 01:05:00+00:00,long,90147.33,92842.47,TP,2.8583,98.4616,1.0
2026-01-05 17:50:00+00:00,2026-01-06 16:25:00+00:00,long,94048.69,93098.9,SL,-0.9944,97.4673,1.0
2026-01-07 06:55:00+00:00,2026-01-08 14:00:00+00:00,short,92605.58,89836.39,TP,2.9146,100.3818,1.0
2026-01-10 06:20:00+00:00,2026-01-12 01:00:00+00:00,short,90469.22,91383.05,SL,-1.014,99.3679,1.0
