entry_time,exit_time,direction,entry,exit,result,pnl,capital,spread_on
2026-04-10 00:10:00+00:00,2026-04-10 00:15:00+00:00,long,71815.31,71676.44,SL,-0.4191,33.109,True
2026-04-10 04:15:00+00:00,2026-04-10 05:25:00+00:00,long,71908.54,72247.6,TP,0.5794,33.6884,True
2026-04-10 10:35:00+00:00,2026-04-10 10:50:00+00:00,short,71748.48,71900.73,SL,-0.4211,33.2673,True
2026-04-10 12:40:00+00:00,2026-04-10 13:00:00+00:00,long,72367.26,72248.65,SL,-0.4158,32.8515,True
2026-04-10 14:00:00+00:00,2026-04-10 14:20:00+00:00,long,72461.75,72978.0,TP,0.5749,33.4264,True
2026-04-10 16:50:00+00:00,2026-04-10 20:15:00+00:00,long,72938.99,73295.18,TP,0.585,34.0113,True
2026-04-10 20:50:00+00:00,2026-04-10 21:15:00+00:00,long,73273.16,73104.71,SL,-0.4251,33.5862,True
2026-04-10 23:35:00+00:00,2026-04-11 01:00:00+00:00,long,72940.13,72805.45,SL,-0.4198,33.1664,True
2026-04-11 01:30:00+00:00,2026-04-11 04:15:00+00:00,long,72951.2,72830.09,SL,-0.4146,32.7518,True
2026-04-11 05:25:00+00:00,2026-04-11 06:00:00+00:00,long,72813.96,72676.47,SL,-0.4094,32.3424,True
2026-04-11 07:50:00+00:00,2026-04-11 09:20:00+00:00,short,72726.4,72903.59,SL,-0.4043,31.9381,True
2026-04-11 11:10:00+00:00,2026-04-11 13:05:00+00:00,long,72899.08,72782.58,SL,-0.3992,31.5389,True
2026-04-11 17:30:00+00:00,2026-04-11 18:35:00+00:00,long,73137.19,73660.73,TP,0.5519,32.0908,True
2026-04-11 21:40:00+00:00,2026-04-11 22:30:00+00:00,long,73471.34,73351.04,SL,-0.4011,31.6897,True
2026-04-12 01:30:00+00:00,2026-04-12 01:35:00+00:00,short,72809.78,72095.95,TP,0.5546,32.2442,True
2026-04-12 06:55:00+00:00,2026-04-12 12:50:00+00:00,short,71675.66,71210.23,TP,0.5643,32.8085,True
2026-04-12 14:50:00+00:00,2026-04-12 15:40:00+00:00,short,70784.45,70897.93,SL,-0.4101,32.3984,True
2026-04-12 19:00:00+00:00,2026-04-12 20:40:00+00:00,short,71169.92,71431.7,SL,-0.405,31.9934,True
2026-04-12 21:35:00+00:00,2026-04-12 22:00:00+00:00,short,71311.06,70746.41,TP,0.5599,32.5533,True
2026-04-13 02:05:00+00:00,2026-04-13 05:10:00+00:00,short,71155.23,70820.99,TP,0.5697,33.123,True
2026-04-13 07:10:00+00:00,2026-04-13 12:50:00+00:00,short,70910.5,71141.66,SL,-0.414,32.709,True
2026-04-13 13:35:00+00:00,2026-04-13 13:40:00+00:00,short,70899.43,71007.95,SL,-0.4089,32.3001,True
2026-04-13 13:45:00+00:00,2026-04-13 14:25:00+00:00,long,71337.41,71665.67,TP,0.5653,32.8653,True
2026-04-13 16:25:00+00:00,2026-04-13 17:30:00+00:00,long,72170.93,72511.62,TP,0.5751,33.4405,True
2026-04-13 18:55:00+00:00,2026-04-13 19:25:00+00:00,long,72457.69,72844.98,TP,0.5852,34.0257,True
2026-04-13 22:15:00+00:00,2026-04-13 22:25:00+00:00,long,74253.0,74131.63,SL,-0.4253,33.6004,True
2026-04-14 01:50:00+00:00,2026-04-14 03:25:00+00:00,long,74426.34,74291.68,SL,-0.42,33.1804,True
2026-04-14 03:40:00+00:00,2026-04-14 05:00:00+00:00,long,74488.78,74374.21,SL,-0.4148,32.7656,True
2026-04-14 06:15:00+00:00,2026-04-14 07:10:00+00:00,long,74412.57,74758.68,TP,0.5734,33.339,True
2026-04-14 08:30:00+00:00,2026-04-14 09:35:00+00:00,long,74779.54,74655.03,SL,-0.4167,32.9223,True
2026-04-14 11:55:00+00:00,2026-04-14 12:10:00+00:00,long,74456.0,74314.99,SL,-0.4115,32.5107,True
2026-04-14 12:35:00+00:00,2026-04-14 13:20:00+00:00,long,74355.46,74751.48,TP,0.5689,33.0797,True
2026-04-14 15:50:00+00:00,2026-04-14 16:30:00+00:00,long,75378.64,75242.76,SL,-0.4135,32.6662,True
2026-04-14 18:00:00+00:00,2026-04-14 18:10:00+00:00,long,74787.96,74664.94,SL,-0.4083,32.2579,True
2026-04-14 18:30:00+00:00,2026-04-14 18:45:00+00:00,short,74493.91,73946.85,TP,0.5645,32.8224,True
2026-04-14 21:35:00+00:00,2026-04-14 21:50:00+00:00,short,74085.11,74255.59,SL,-0.4103,32.4121,True
2026-04-14 22:25:00+00:00,2026-04-14 22:50:00+00:00,short,73964.49,74115.49,SL,-0.4052,32.0069,True
2026-04-15 05:05:00+00:00,2026-04-15 05:35:00+00:00,short,74272.0,73934.22,TP,0.5601,32.5671,True
2026-04-15 07:15:00+00:00,2026-04-15 08:10:00+00:00,short,73684.36,73876.66,SL,-0.4071,32.16,True
2026-04-15 09:25:00+00:00,2026-04-15 10:05:00+00:00,short,73980.03,74161.77,SL,-0.402,31.758,True
2026-04-15 10:20:00+00:00,2026-04-15 11:45:00+00:00,short,74010.29,74132.17,SL,-0.397,31.361,True
2026-04-15 14:20:00+00:00,2026-04-15 14:30:00+00:00,long,74464.42,74325.99,SL,-0.392,30.969,True
2026-04-15 14:40:00+00:00,2026-04-15 14:45:00+00:00,short,73977.29,74126.08,SL,-0.3871,30.5819,True
2026-04-15 15:10:00+00:00,2026-04-15 15:15:00+00:00,long,74311.38,74162.98,SL,-0.3823,30.1996,True
2026-04-15 15:20:00+00:00,2026-04-15 15:30:00+00:00,short,74068.79,73672.87,TP,0.5285,30.7281,True
2026-04-15 16:50:00+00:00,2026-04-15 17:00:00+00:00,short,73861.47,74083.71,SL,-0.3841,30.344,True
2026-04-15 22:00:00+00:00,2026-04-15 23:00:00+00:00,long,75013.31,74848.65,SL,-0.3793,29.9647,True
2026-04-16 00:35:00+00:00,2026-04-16 01:05:00+00:00,long,74799.53,74614.53,SL,-0.3746,29.5901,True
2026-04-16 01:40:00+00:00,2026-04-16 02:35:00+00:00,long,74705.15,75071.22,TP,0.5178,30.108,True
2026-04-16 04:40:00+00:00,2026-04-16 04:45:00+00:00,long,75130.84,74845.88,SL,-0.3764,29.7316,True
2026-04-16 05:20:00+00:00,2026-04-16 07:10:00+00:00,long,75073.11,74930.01,SL,-0.3716,29.36,True
2026-04-16 09:50:00+00:00,2026-04-16 10:45:00+00:00,short,74662.93,74290.79,TP,0.5138,29.8738,True
2026-04-16 12:55:00+00:00,2026-04-16 13:05:00+00:00,short,74632.87,74763.53,SL,-0.3734,29.5003,True
2026-04-16 13:40:00+00:00,2026-04-16 13:50:00+00:00,short,74619.17,73428.18,TP,0.5163,30.0166,True
2026-04-16 16:30:00+00:00,2026-04-16 17:10:00+00:00,short,74327.8,73968.84,TP,0.5253,30.5419,True
2026-04-16 23:05:00+00:00,2026-04-17 01:20:00+00:00,long,75006.64,74708.79,SL,-0.3818,30.1601,True
2026-04-17 05:05:00+00:00,2026-04-17 05:20:00+00:00,short,74627.99,74748.34,SL,-0.377,29.7831,True
2026-04-17 06:10:00+00:00,2026-04-17 08:05:00+00:00,long,74775.99,75119.06,TP,0.5212,30.3043,True
2026-04-17 08:30:00+00:00,2026-04-17 08:50:00+00:00,long,75378.75,75782.98,TP,0.5303,30.8346,True
2026-04-17 11:30:00+00:00,2026-04-17 11:40:00+00:00,long,75587.26,75413.31,SL,-0.3854,30.4492,True
2026-04-17 18:40:00+00:00,2026-04-17 18:45:00+00:00,long,77420.38,77300.05,SL,-0.3806,30.0686,True
2026-04-17 19:10:00+00:00,2026-04-17 23:15:00+00:00,long,77264.99,76941.99,SL,-0.3759,29.6927,True
2026-04-18 00:00:00+00:00,2026-04-18 00:40:00+00:00,long,77204.06,77047.5,SL,-0.3712,29.3216,True
2026-04-18 02:10:00+00:00,2026-04-18 03:25:00+00:00,long,77321.02,77202.0,SL,-0.3665,28.9551,True
2026-04-18 04:50:00+00:00,2026-04-18 07:45:00+00:00,long,77124.66,76990.02,SL,-0.3619,28.5931,True
2026-04-18 10:05:00+00:00,2026-04-18 11:35:00+00:00,short,76286.3,75866.38,TP,0.5004,29.0935,True
2026-04-18 13:30:00+00:00,2026-04-18 13:50:00+00:00,short,76034.08,76170.35,SL,-0.3637,28.7298,True
2026-04-18 15:35:00+00:00,2026-04-18 17:10:00+00:00,short,76213.03,75864.54,TP,0.5028,29.2326,True
2026-04-18 18:00:00+00:00,2026-04-19 06:10:00+00:00,short,75789.97,75432.5,TP,0.5116,29.7442,True
2026-04-19 09:20:00+00:00,2026-04-19 10:50:00+00:00,short,75084.59,75225.61,SL,-0.3718,29.3724,True
2026-04-19 12:25:00+00:00,2026-04-19 13:00:00+00:00,short,75546.49,75718.72,SL,-0.3672,29.0052,True
2026-04-19 13:05:00+00:00,2026-04-19 15:35:00+00:00,long,75804.0,75678.9,SL,-0.3626,28.6426,True
2026-04-19 20:15:00+00:00,2026-04-19 20:30:00+00:00,short,74711.98,74900.47,SL,-0.358,28.2846,True
2026-04-19 20:40:00+00:00,2026-04-19 20:50:00+00:00,short,74580.0,74729.25,SL,-0.3536,27.9311,True
2026-04-19 21:50:00+00:00,2026-04-19 22:00:00+00:00,short,74461.2,73906.91,TP,0.4888,28.4199,True
2026-04-20 02:10:00+00:00,2026-04-20 02:35:00+00:00,short,74425.34,74539.14,SL,-0.3552,28.0646,True
2026-04-20 04:10:00+00:00,2026-04-20 05:20:00+00:00,short,74539.47,74181.04,TP,0.4911,28.5557,True
2026-04-20 09:10:00+00:00,2026-04-20 10:15:00+00:00,long,75058.43,75413.17,TP,0.4997,29.0555,True
2026-04-20 12:10:00+00:00,2026-04-20 12:40:00+00:00,long,75382.94,75254.0,SL,-0.3632,28.6923,True
2026-04-20 14:15:00+00:00,2026-04-20 14:50:00+00:00,long,75334.61,75061.8,SL,-0.3587,28.3336,True
2026-04-20 15:25:00+00:00,2026-04-20 15:30:00+00:00,long,75747.39,75601.0,SL,-0.3542,27.9794,True
2026-04-20 17:10:00+00:00,2026-04-20 18:00:00+00:00,long,75686.3,76100.02,TP,0.4896,28.4691,True
2026-04-20 18:50:00+00:00,2026-04-20 19:15:00+00:00,long,76448.27,76311.99,SL,-0.3559,28.1132,True
2026-04-20 22:05:00+00:00,2026-04-20 22:15:00+00:00,long,76086.26,75966.9,SL,-0.3514,27.7618,True
2026-04-20 23:45:00+00:00,2026-04-21 00:05:00+00:00,long,75890.3,75760.01,SL,-0.347,27.4148,True
2026-04-21 06:30:00+00:00,2026-04-21 07:00:00+00:00,long,76088.85,75922.48,SL,-0.3427,27.0721,True
2026-04-21 08:20:00+00:00,2026-04-21 09:30:00+00:00,long,76363.72,76242.87,SL,-0.3384,26.7337,True
2026-04-21 10:20:00+00:00,2026-04-21 11:10:00+00:00,long,76598.55,76429.98,SL,-0.3342,26.3995,True
2026-04-21 15:00:00+00:00,2026-04-21 15:15:00+00:00,short,75681.54,75979.95,SL,-0.33,26.0695,True
2026-04-21 17:00:00+00:00,2026-04-21 17:15:00+00:00,short,75752.82,75107.18,TP,0.4562,26.5257,True
2026-04-21 19:35:00+00:00,2026-04-21 19:40:00+00:00,short,75278.0,74874.37,TP,0.4642,26.9899,True
2026-04-21 21:25:00+00:00,2026-04-21 23:00:00+00:00,short,75592.44,75776.85,SL,-0.3374,26.6526,True
2026-04-22 02:10:00+00:00,2026-04-22 02:25:00+00:00,long,76756.59,77235.0,TP,0.4664,27.119,True
2026-04-22 05:20:00+00:00,2026-04-22 05:35:00+00:00,long,78217.86,78039.99,SL,-0.339,26.78,True
2026-04-22 08:10:00+00:00,2026-04-22 08:25:00+00:00,long,78159.54,77980.0,SL,-0.3347,26.4453,True
2026-04-22 09:25:00+00:00,2026-04-22 09:50:00+00:00,long,78171.96,78009.73,SL,-0.3306,26.1147,True
2026-04-22 10:30:00+00:00,2026-04-22 13:40:00+00:00,long,78179.4,78657.92,TP,0.457,26.5717,True
2026-04-22 15:35:00+00:00,2026-04-22 16:15:00+00:00,long,79307.78,79164.85,SL,-0.3321,26.2395,True
2026-04-22 17:50:00+00:00,2026-04-22 19:00:00+00:00,long,79024.01,78826.01,SL,-0.328,25.9116,True
2026-04-22 19:25:00+00:00,2026-04-22 19:35:00+00:00,long,79062.64,78904.43,SL,-0.3239,25.5877,True
2026-04-22 21:10:00+00:00,2026-04-22 23:20:00+00:00,long,78620.85,78335.76,SL,-0.3198,25.2678,True
2026-04-23 01:15:00+00:00,2026-04-23 01:40:00+00:00,short,78178.85,78324.2,SL,-0.3158,24.952,True
2026-04-23 01:45:00+00:00,2026-04-23 02:00:00+00:00,long,78410.48,78282.74,SL,-0.3119,24.6401,True
2026-04-23 02:15:00+00:00,2026-04-23 03:10:00+00:00,short,78124.91,77762.56,TP,0.4312,25.0713,True
2026-04-23 05:35:00+00:00,2026-04-23 05:45:00+00:00,short,77821.65,78007.81,SL,-0.3134,24.7579,True
2026-04-23 10:05:00+00:00,2026-04-23 10:35:00+00:00,short,77326.08,77454.01,SL,-0.3095,24.4484,True
2026-04-23 13:10:00+00:00,2026-04-23 14:30:00+00:00,short,77685.78,77853.98,SL,-0.3056,24.1428,True
2026-04-23 18:05:00+00:00,2026-04-23 18:55:00+00:00,long,77998.99,77739.09,SL,-0.3018,23.841,True
2026-04-23 19:00:00+00:00,2026-04-23 19:15:00+00:00,short,77652.74,77853.4,SL,-0.298,23.543,True
2026-04-23 19:30:00+00:00,2026-04-23 20:00:00+00:00,short,77734.79,77878.19,SL,-0.2943,23.2487,True
2026-04-24 00:10:00+00:00,2026-04-24 01:05:00+00:00,long,78321.46,78168.12,SL,-0.2906,22.9581,True
2026-04-24 01:50:00+00:00,2026-04-24 02:20:00+00:00,long,78420.97,78292.0,SL,-0.287,22.6711,True
2026-04-24 04:35:00+00:00,2026-04-24 04:45:00+00:00,short,77599.19,77744.04,SL,-0.2834,22.3877,True
2026-04-24 06:55:00+00:00,2026-04-24 08:20:00+00:00,short,77813.12,77942.78,SL,-0.2798,22.1079,True
2026-04-24 09:05:00+00:00,2026-04-24 09:40:00+00:00,short,77467.68,77604.16,SL,-0.2763,21.8315,True
2026-04-24 14:50:00+00:00,2026-04-24 15:00:00+00:00,long,78054.65,77878.4,SL,-0.2729,21.5587,True
2026-04-24 15:05:00+00:00,2026-04-24 15:20:00+00:00,short,77669.0,77819.77,SL,-0.2695,21.2892,True
2026-04-24 15:40:00+00:00,2026-04-24 16:10:00+00:00,long,78004.96,77814.72,SL,-0.2661,21.0231,True
2026-04-24 16:20:00+00:00,2026-04-24 16:30:00+00:00,short,77761.92,77886.88,SL,-0.2628,20.7603,True
2026-04-24 18:15:00+00:00,2026-04-24 18:30:00+00:00,short,77437.53,77605.55,SL,-0.2595,20.5008,True
2026-04-24 20:20:00+00:00,2026-04-24 20:35:00+00:00,short,77541.1,77683.51,SL,-0.2563,20.2445,True
2026-04-24 21:30:00+00:00,2026-04-25 09:35:00+00:00,short,77626.09,77749.12,SL,-0.2531,19.9914,True
2026-04-25 13:10:00+00:00,2026-04-25 15:45:00+00:00,long,77663.49,77518.32,SL,-0.2499,19.7416,True
2026-04-25 17:45:00+00:00,2026-04-25 20:15:00+00:00,short,77280.83,77399.84,SL,-0.2468,19.4948,True
2026-04-25 21:35:00+00:00,2026-04-25 22:30:00+00:00,short,77470.23,77644.9,SL,-0.2437,19.2511,True
