entry_time,exit_time,direction,entry,exit,result,pnl,capital,month
2025-04-16 06:45:00+00:00,2025-04-16 07:05:00+00:00,LONG,83742.32,83574.84,SL,-0.1035,10.2438,2025-04
2025-04-16 08:00:00+00:00,2025-04-16 08:25:00+00:00,SHORT,83201.75,83368.15,SL,-0.1024,10.1414,2025-04
2025-04-16 08:25:00+00:00,2025-04-16 11:15:00+00:00,LONG,83622.56,84040.67,TP,0.2535,10.3949,2025-04
2025-04-16 12:45:00+00:00,2025-04-16 13:35:00+00:00,SHORT,83779.81,83947.37,SL,-0.1039,10.291,2025-04
2025-04-16 13:35:00+00:00,2025-04-16 13:50:00+00:00,LONG,84057.61,83889.49,SL,-0.1029,10.1881,2025-04
2025-04-16 17:35:00+00:00,2025-04-16 17:40:00+00:00,SHORT,84818.06,84393.97,TP,0.2547,10.4428,2025-04
2025-04-16 20:25:00+00:00,2025-04-16 20:30:00+00:00,LONG,84627.83,84458.57,SL,-0.1044,10.3383,2025-04
2025-04-16 23:30:00+00:00,2025-04-17 01:10:00+00:00,SHORT,84120.5,84288.74,SL,-0.1034,10.2349,2025-04
2025-04-17 01:10:00+00:00,2025-04-17 02:10:00+00:00,LONG,84329.45,84160.79,SL,-0.1023,10.1326,2025-04
2025-04-17 02:15:00+00:00,2025-04-17 02:55:00+00:00,SHORT,84046.85,84214.94,SL,-0.1013,10.0313,2025-04
2025-04-17 04:50:00+00:00,2025-04-17 06:25:00+00:00,LONG,84170.0,84590.85,TP,0.2508,10.2821,2025-04
2025-04-17 08:25:00+00:00,2025-04-17 11:45:00+00:00,SHORT,84542.72,84711.8,SL,-0.1028,10.1792,2025-04
2025-04-17 13:30:00+00:00,2025-04-17 14:30:00+00:00,SHORT,84412.22,83990.16,TP,0.2545,10.4337,2025-04
2025-04-17 15:05:00+00:00,2025-04-17 16:20:00+00:00,LONG,84421.62,84843.72,TP,0.2608,10.6946,2025-04
2025-04-17 18:55:00+00:00,2025-04-17 19:05:00+00:00,SHORT,84865.75,85035.48,SL,-0.1069,10.5876,2025-04
2025-04-17 23:25:00+00:00,2025-04-18 00:40:00+00:00,LONG,85014.53,84844.5,SL,-0.1059,10.4817,2025-04
2025-04-18 00:45:00+00:00,2025-04-18 01:00:00+00:00,SHORT,84731.09,84900.56,SL,-0.1048,10.3769,2025-04
2025-04-18 01:05:00+00:00,2025-04-18 02:10:00+00:00,LONG,84994.37,84824.39,SL,-0.1038,10.2731,2025-04
2025-04-18 02:10:00+00:00,2025-04-18 02:25:00+00:00,SHORT,84785.4,84954.97,SL,-0.1027,10.1704,2025-04
2025-04-18 05:55:00+00:00,2025-04-18 06:35:00+00:00,LONG,84768.86,84599.33,SL,-0.1017,10.0687,2025-04
2025-04-18 07:15:00+00:00,2025-04-18 08:05:00+00:00,SHORT,84511.63,84680.66,SL,-0.1007,9.968,2025-04
2025-04-18 08:10:00+00:00,2025-04-18 09:00:00+00:00,LONG,84788.62,84619.04,SL,-0.0997,9.8683,2025-04
2025-04-18 09:05:00+00:00,2025-04-18 12:35:00+00:00,SHORT,84554.55,84723.66,SL,-0.0987,9.7697,2025-04
2025-04-18 13:05:00+00:00,2025-04-19 02:20:00+00:00,SHORT,84519.44,84688.48,SL,-0.0977,9.672,2025-04
2025-04-19 06:30:00+00:00,2025-04-19 07:20:00+00:00,SHORT,84915.96,85085.79,SL,-0.0967,9.5752,2025-04
2025-04-19 07:20:00+00:00,2025-04-19 16:45:00+00:00,LONG,85123.56,84953.31,SL,-0.0958,9.4795,2025-04
2025-04-19 17:55:00+00:00,2025-04-19 19:35:00+00:00,LONG,85274.02,85103.47,SL,-0.0948,9.3847,2025-04
2025-04-19 19:50:00+00:00,2025-04-19 20:25:00+00:00,SHORT,85016.19,85186.22,SL,-0.0938,9.2909,2025-04
2025-04-19 20:25:00+00:00,2025-04-20 00:00:00+00:00,LONG,85243.82,85073.34,SL,-0.0929,9.1979,2025-04
2025-04-20 00:10:00+00:00,2025-04-20 06:40:00+00:00,LONG,85234.08,85063.61,SL,-0.092,9.106,2025-04
2025-04-20 12:10:00+00:00,2025-04-20 20:05:00+00:00,LONG,84346.93,84768.66,TP,0.2276,9.3336,2025-04
2025-04-20 22:20:00+00:00,2025-04-20 22:50:00+00:00,SHORT,84643.29,84812.58,SL,-0.0933,9.2403,2025-04
2025-04-20 23:00:00+00:00,2025-04-21 00:20:00+00:00,LONG,85055.95,85481.23,TP,0.231,9.4713,2025-04
2025-04-21 09:15:00+00:00,2025-04-21 11:15:00+00:00,SHORT,87388.01,86951.07,TP,0.2368,9.7081,2025-04
2025-04-21 12:05:00+00:00,2025-04-21 12:50:00+00:00,LONG,87295.23,87120.64,SL,-0.0971,9.611,2025-04
2025-04-21 13:05:00+00:00,2025-04-21 13:15:00+00:00,SHORT,86767.17,86940.7,SL,-0.0961,9.5149,2025-04
2025-04-21 13:30:00+00:00,2025-04-21 13:55:00+00:00,LONG,87384.48,87209.71,SL,-0.0951,9.4197,2025-04
2025-04-21 16:40:00+00:00,2025-04-21 17:00:00+00:00,SHORT,87554.35,87116.58,TP,0.2355,9.6552,2025-04
2025-04-21 19:20:00+00:00,2025-04-21 22:00:00+00:00,LONG,87269.99,87095.45,SL,-0.0966,9.5587,2025-04
2025-04-21 22:05:00+00:00,2025-04-21 23:10:00+00:00,SHORT,87003.18,87177.19,SL,-0.0956,9.4631,2025-04
2025-04-21 23:15:00+00:00,2025-04-22 01:15:00+00:00,LONG,87366.92,87803.76,TP,0.2366,9.6997,2025-04
2025-04-22 02:40:00+00:00,2025-04-22 02:45:00+00:00,SHORT,87908.4,88084.22,SL,-0.097,9.6027,2025-04
2025-04-22 05:50:00+00:00,2025-04-22 06:10:00+00:00,LONG,88430.35,88253.49,SL,-0.096,9.5066,2025-04
2025-04-22 06:25:00+00:00,2025-04-22 06:55:00+00:00,SHORT,88057.74,88233.86,SL,-0.0951,9.4116,2025-04
2025-04-22 07:30:00+00:00,2025-04-22 12:55:00+00:00,LONG,88481.49,88923.9,TP,0.2353,9.6469,2025-04
2025-04-22 15:40:00+00:00,2025-04-22 15:45:00+00:00,SHORT,90408.58,90589.4,SL,-0.0965,9.5504,2025-04
2025-04-22 17:30:00+00:00,2025-04-22 19:00:00+00:00,LONG,91170.47,91626.33,TP,0.2388,9.7891,2025-04
2025-04-22 19:35:00+00:00,2025-04-22 19:45:00+00:00,SHORT,91048.2,91230.29,SL,-0.0979,9.6913,2025-04
2025-04-22 21:15:00+00:00,2025-04-22 21:30:00+00:00,LONG,91556.02,91372.91,SL,-0.0969,9.5943,2025-04
2025-04-23 00:55:00+00:00,2025-04-23 01:00:00+00:00,SHORT,92859.83,93045.55,SL,-0.0959,9.4984,2025-04
2025-04-23 03:50:00+00:00,2025-04-23 04:55:00+00:00,LONG,93157.24,93623.02,TP,0.2375,9.7359,2025-04
2025-04-23 09:55:00+00:00,2025-04-23 13:15:00+00:00,SHORT,93850.96,94038.67,SL,-0.0974,9.6385,2025-04
2025-04-23 13:35:00+00:00,2025-04-23 13:45:00+00:00,SHORT,93498.6,93685.59,SL,-0.0964,9.5421,2025-04
2025-04-23 15:55:00+00:00,2025-04-23 16:20:00+00:00,LONG,93232.56,93046.09,SL,-0.0954,9.4467,2025-04
2025-04-23 18:50:00+00:00,2025-04-23 19:25:00+00:00,SHORT,93621.92,93153.81,TP,0.2362,9.6829,2025-04
2025-04-23 20:05:00+00:00,2025-04-23 22:00:00+00:00,LONG,93631.72,93444.45,SL,-0.0968,9.586,2025-04
2025-04-23 22:45:00+00:00,2025-04-23 23:40:00+00:00,LONG,93785.62,93598.05,SL,-0.0959,9.4902,2025-04
2025-04-24 00:05:00+00:00,2025-04-24 03:35:00+00:00,SHORT,93488.23,93020.79,TP,0.2373,9.7274,2025-04
2025-04-24 09:20:00+00:00,2025-04-24 09:50:00+00:00,LONG,92494.43,92309.44,SL,-0.0973,9.6302,2025-04
2025-04-24 17:05:00+00:00,2025-04-24 18:10:00+00:00,SHORT,93114.39,93300.62,SL,-0.0963,9.5339,2025-04
2025-04-24 18:15:00+00:00,2025-04-24 21:25:00+00:00,LONG,93379.89,93193.13,SL,-0.0953,9.4385,2025-04
2025-04-24 23:25:00+00:00,2025-04-25 01:05:00+00:00,LONG,93720.71,94189.32,TP,0.236,9.6745,2025-04
2025-04-25 01:20:00+00:00,2025-04-25 02:30:00+00:00,SHORT,93734.69,93266.02,TP,0.2419,9.9163,2025-04
2025-04-25 04:10:00+00:00,2025-04-25 04:25:00+00:00,LONG,93515.58,93328.55,SL,-0.0992,9.8172,2025-04
2025-04-25 04:30:00+00:00,2025-04-25 05:10:00+00:00,SHORT,93101.0,93287.21,SL,-0.0982,9.719,2025-04
2025-04-25 05:10:00+00:00,2025-04-25 10:15:00+00:00,LONG,93374.16,93841.04,TP,0.243,9.962,2025-04
2025-04-25 13:25:00+00:00,2025-04-25 13:35:00+00:00,SHORT,94164.27,94352.6,SL,-0.0996,9.8624,2025-04
2025-04-25 14:10:00+00:00,2025-04-25 14:20:00+00:00,LONG,95337.63,95146.95,SL,-0.0986,9.7637,2025-04
2025-04-25 17:35:00+00:00,2025-04-25 18:35:00+00:00,SHORT,94782.83,94972.4,SL,-0.0976,9.6661,2025-04
2025-04-25 18:40:00+00:00,2025-04-25 18:50:00+00:00,LONG,95233.03,95042.56,SL,-0.0967,9.5694,2025-04
2025-04-25 20:40:00+00:00,2025-04-25 21:00:00+00:00,SHORT,94739.1,94928.58,SL,-0.0957,9.4737,2025-04
2025-04-25 23:05:00+00:00,2025-04-25 23:15:00+00:00,LONG,94994.5,94804.51,SL,-0.0947,9.379,2025-04
2025-04-25 23:20:00+00:00,2025-04-26 00:45:00+00:00,SHORT,94647.11,94836.4,SL,-0.0938,9.2852,2025-04
2025-04-26 00:50:00+00:00,2025-04-26 02:10:00+00:00,LONG,94966.54,94776.61,SL,-0.0929,9.1924,2025-04
2025-04-26 02:10:00+00:00,2025-04-26 02:35:00+00:00,SHORT,94734.73,94924.2,SL,-0.0919,9.1004,2025-04
2025-04-26 02:40:00+00:00,2025-04-26 03:15:00+00:00,LONG,95124.98,94934.73,SL,-0.091,9.0094,2025-04
2025-04-26 03:30:00+00:00,2025-04-26 09:00:00+00:00,SHORT,94719.26,94245.66,TP,0.2252,9.2347,2025-04
2025-04-26 12:25:00+00:00,2025-04-26 13:25:00+00:00,LONG,94338.23,94149.55,SL,-0.0923,9.1423,2025-04
2025-04-26 13:30:00+00:00,2025-04-26 14:40:00+00:00,SHORT,93993.39,94181.37,SL,-0.0914,9.0509,2025-04
2025-04-26 15:00:00+00:00,2025-04-26 16:40:00+00:00,LONG,94372.82,94184.08,SL,-0.0905,8.9604,2025-04
2025-04-26 16:40:00+00:00,2025-04-26 16:45:00+00:00,SHORT,94103.55,94291.76,SL,-0.0896,8.8708,2025-04
2025-04-26 18:05:00+00:00,2025-04-26 18:50:00+00:00,LONG,94408.82,94220.0,SL,-0.0887,8.7821,2025-04
2025-04-26 18:50:00+00:00,2025-04-26 20:00:00+00:00,SHORT,94119.34,94307.58,SL,-0.0878,8.6943,2025-04
2025-04-26 20:50:00+00:00,2025-04-26 21:20:00+00:00,SHORT,94095.94,94284.13,SL,-0.0869,8.6073,2025-04
2025-04-26 21:35:00+00:00,2025-04-27 00:15:00+00:00,LONG,94380.51,94852.41,TP,0.2152,8.8225,2025-04
2025-04-27 01:30:00+00:00,2025-04-27 01:35:00+00:00,SHORT,94233.78,94422.25,SL,-0.0882,8.7343,2025-04
2025-04-27 08:10:00+00:00,2025-04-27 10:35:00+00:00,LONG,94197.17,94008.78,SL,-0.0873,8.6469,2025-04
2025-04-27 13:35:00+00:00,2025-04-27 15:25:00+00:00,LONG,94033.6,93845.53,SL,-0.0865,8.5605,2025-04
2025-04-27 16:30:00+00:00,2025-04-27 17:05:00+00:00,SHORT,93732.06,93919.53,SL,-0.0856,8.4749,2025-04
2025-04-27 17:10:00+00:00,2025-04-27 22:10:00+00:00,LONG,94135.86,93947.59,SL,-0.0847,8.3901,2025-04
2025-04-28 02:30:00+00:00,2025-04-28 04:15:00+00:00,LONG,93533.65,94001.32,TP,0.2098,8.5999,2025-04
2025-04-28 10:20:00+00:00,2025-04-28 10:25:00+00:00,SHORT,94364.59,94553.32,SL,-0.086,8.5139,2025-04
2025-04-28 10:35:00+00:00,2025-04-28 13:30:00+00:00,LONG,95178.06,94987.7,SL,-0.0851,8.4287,2025-04
2025-04-28 16:40:00+00:00,2025-04-28 16:50:00+00:00,LONG,94055.94,93867.83,SL,-0.0843,8.3444,2025-04
2025-04-28 20:40:00+00:00,2025-04-28 22:05:00+00:00,SHORT,94424.73,94613.58,SL,-0.0834,8.261,2025-04
2025-04-29 01:55:00+00:00,2025-04-29 05:00:00+00:00,SHORT,94819.55,94345.45,TP,0.2065,8.4675,2025-04
2025-04-29 06:15:00+00:00,2025-04-29 11:10:00+00:00,LONG,94678.12,95151.51,TP,0.2117,8.6792,2025-04
2025-04-29 11:10:00+00:00,2025-04-29 11:40:00+00:00,LONG,95238.08,95047.6,SL,-0.0868,8.5924,2025-04
2025-04-29 12:50:00+00:00,2025-04-29 14:05:00+00:00,SHORT,94766.62,94956.15,SL,-0.0859,8.5065,2025-04
2025-04-29 14:35:00+00:00,2025-04-29 14:50:00+00:00,LONG,95163.2,94972.87,SL,-0.0851,8.4214,2025-04
2025-04-29 17:00:00+00:00,2025-04-29 17:10:00+00:00,SHORT,94783.67,94973.24,SL,-0.0842,8.3372,2025-04
2025-04-29 23:50:00+00:00,2025-04-30 03:45:00+00:00,LONG,94332.25,94803.91,TP,0.2084,8.5456,2025-04
2025-04-30 06:40:00+00:00,2025-04-30 09:40:00+00:00,SHORT,94735.92,94925.39,SL,-0.0855,8.4602,2025-04
2025-04-30 12:25:00+00:00,2025-04-30 13:05:00+00:00,SHORT,94890.67,94416.22,TP,0.2115,8.6717,2025-04
2025-04-30 14:30:00+00:00,2025-04-30 14:35:00+00:00,LONG,94325.73,94137.07,SL,-0.0867,8.585,2025-04
2025-04-30 19:25:00+00:00,2025-04-30 19:45:00+00:00,SHORT,93760.38,93947.9,SL,-0.0858,8.4991,2025-04
2025-04-30 20:00:00+00:00,2025-04-30 22:45:00+00:00,LONG,94325.85,94137.19,SL,-0.085,8.4141,2025-04
2025-05-01 01:00:00+00:00,2025-05-01 05:35:00+00:00,LONG,94531.25,95003.9,TP,0.2104,8.6245,2025-05
2025-05-01 06:45:00+00:00,2025-05-01 07:10:00+00:00,SHORT,94791.56,94981.14,SL,-0.0862,8.5382,2025-05
2025-05-01 08:15:00+00:00,2025-05-01 09:50:00+00:00,LONG,95174.37,95650.25,TP,0.2135,8.7517,2025-05
2025-05-01 13:35:00+00:00,2025-05-01 14:20:00+00:00,SHORT,96147.53,96339.82,SL,-0.0875,8.6642,2025-05
2025-05-01 14:55:00+00:00,2025-05-01 15:10:00+00:00,LONG,96866.72,97351.05,TP,0.2166,8.8808,2025-05
2025-05-01 17:35:00+00:00,2025-05-01 18:45:00+00:00,SHORT,96705.3,96898.71,SL,-0.0888,8.792,2025-05
2025-05-02 00:00:00+00:00,2025-05-02 01:15:00+00:00,LONG,96611.53,97094.59,TP,0.2198,9.0118,2025-05
2025-05-02 05:15:00+00:00,2025-05-02 11:15:00+00:00,SHORT,96813.32,97006.95,SL,-0.0901,8.9217,2025-05
2025-05-02 12:10:00+00:00,2025-05-02 12:35:00+00:00,SHORT,96753.74,96947.25,SL,-0.0892,8.8324,2025-05
2025-05-02 12:50:00+00:00,2025-05-02 13:05:00+00:00,LONG,97146.83,96952.54,SL,-0.0883,8.7441,2025-05
2025-05-02 13:10:00+00:00,2025-05-02 13:25:00+00:00,SHORT,96731.14,96924.6,SL,-0.0874,8.6567,2025-05
2025-05-02 14:30:00+00:00,2025-05-02 19:00:00+00:00,LONG,97303.48,97108.87,SL,-0.0866,8.5701,2025-05
2025-05-02 23:55:00+00:00,2025-05-03 00:40:00+00:00,LONG,96925.89,96732.04,SL,-0.0857,8.4844,2025-05
2025-05-03 00:40:00+00:00,2025-05-03 10:30:00+00:00,SHORT,96630.87,96147.72,TP,0.2121,8.6965,2025-05
2025-05-03 12:35:00+00:00,2025-05-03 17:15:00+00:00,LONG,96164.24,95971.91,SL,-0.087,8.6096,2025-05
2025-05-03 19:25:00+00:00,2025-05-03 23:20:00+00:00,LONG,96298.97,96106.38,SL,-0.0861,8.5235,2025-05
2025-05-04 01:55:00+00:00,2025-05-04 02:40:00+00:00,LONG,96138.38,95946.1,SL,-0.0852,8.4382,2025-05
2025-05-04 02:45:00+00:00,2025-05-04 05:45:00+00:00,SHORT,95812.49,96004.11,SL,-0.0844,8.3538,2025-05
2025-05-04 05:45:00+00:00,2025-05-04 07:00:00+00:00,LONG,96078.42,95886.26,SL,-0.0835,8.2703,2025-05
2025-05-04 07:35:00+00:00,2025-05-04 13:40:00+00:00,SHORT,95771.31,95292.45,TP,0.2068,8.4771,2025-05
2025-05-04 14:25:00+00:00,2025-05-04 16:15:00+00:00,LONG,95600.89,95409.68,SL,-0.0848,8.3923,2025-05
2025-05-04 18:20:00+00:00,2025-05-04 22:00:00+00:00,LONG,95530.16,95339.1,SL,-0.0839,8.3084,2025-05
2025-05-05 04:40:00+00:00,2025-05-05 10:35:00+00:00,LONG,94461.61,94272.69,SL,-0.0831,8.2253,2025-05
2025-05-05 12:10:00+00:00,2025-05-05 13:35:00+00:00,LONG,94235.32,94046.85,SL,-0.0823,8.143,2025-05
2025-05-05 13:35:00+00:00,2025-05-05 13:55:00+00:00,SHORT,93835.78,94023.45,SL,-0.0814,8.0616,2025-05
2025-05-05 16:15:00+00:00,2025-05-05 18:10:00+00:00,LONG,94188.51,94659.45,TP,0.2015,8.2631,2025-05
2025-05-05 19:35:00+00:00,2025-05-05 20:30:00+00:00,SHORT,94473.0,94000.63,TP,0.2066,8.4697,2025-05
2025-05-05 21:00:00+00:00,2025-05-05 22:15:00+00:00,LONG,94479.74,94952.14,TP,0.2117,8.6815,2025-05
2025-05-05 23:50:00+00:00,2025-05-06 02:15:00+00:00,SHORT,94694.55,94221.07,TP,0.217,8.8985,2025-05
2025-05-06 03:30:00+00:00,2025-05-06 08:10:00+00:00,LONG,94488.57,94299.59,SL,-0.089,8.8095,2025-05
2025-05-06 08:55:00+00:00,2025-05-06 09:10:00+00:00,LONG,94413.65,94224.82,SL,-0.0881,8.7214,2025-05
2025-05-06 10:40:00+00:00,2025-05-06 13:50:00+00:00,SHORT,94031.48,93561.32,TP,0.218,8.9395,2025-05
2025-05-06 14:05:00+00:00,2025-05-06 15:30:00+00:00,LONG,94113.87,94584.44,TP,0.2235,9.1629,2025-05
2025-05-06 20:25:00+00:00,2025-05-06 22:00:00+00:00,SHORT,94730.35,94919.81,SL,-0.0916,9.0713,2025-05
2025-05-06 22:00:00+00:00,2025-05-06 22:40:00+00:00,LONG,95298.11,95774.6,TP,0.2268,9.2981,2025-05
2025-05-07 02:05:00+00:00,2025-05-07 03:15:00+00:00,SHORT,96844.99,96360.76,TP,0.2325,9.5305,2025-05
2025-05-07 06:05:00+00:00,2025-05-07 13:40:00+00:00,LONG,96656.15,97139.43,TP,0.2383,9.7688,2025-05
2025-05-07 14:50:00+00:00,2025-05-07 15:35:00+00:00,SHORT,96840.49,97034.17,SL,-0.0977,9.6711,2025-05
2025-05-07 16:50:00+00:00,2025-05-07 17:05:00+00:00,LONG,96960.78,96766.86,SL,-0.0967,9.5744,2025-05
2025-05-07 17:50:00+00:00,2025-05-07 18:00:00+00:00,SHORT,96330.4,96523.06,SL,-0.0957,9.4787,2025-05
2025-05-07 20:50:00+00:00,2025-05-07 21:40:00+00:00,LONG,96666.51,97149.84,TP,0.237,9.7156,2025-05
2025-05-07 23:40:00+00:00,2025-05-08 00:55:00+00:00,SHORT,96995.74,97189.73,SL,-0.0972,9.6185,2025-05
2025-05-08 00:55:00+00:00,2025-05-08 02:20:00+00:00,LONG,97809.12,98298.16,TP,0.2405,9.8589,2025-05
2025-05-08 05:15:00+00:00,2025-05-08 06:55:00+00:00,SHORT,98804.98,99002.59,SL,-0.0986,9.7603,2025-05
2025-05-08 06:55:00+00:00,2025-05-08 08:15:00+00:00,LONG,99079.61,99575.0,TP,0.244,10.0044,2025-05
2025-05-08 11:20:00+00:00,2025-05-08 14:30:00+00:00,SHORT,99501.59,99700.6,SL,-0.1,9.9043,2025-05
2025-05-08 14:30:00+00:00,2025-05-08 14:35:00+00:00,LONG,99802.16,99602.56,SL,-0.099,9.8053,2025-05
2025-05-08 17:45:00+00:00,2025-05-08 18:00:00+00:00,SHORT,100832.67,101034.34,SL,-0.0981,9.7072,2025-05
2025-05-08 20:00:00+00:00,2025-05-08 20:35:00+00:00,LONG,101526.58,102034.22,TP,0.2427,9.9499,2025-05
2025-05-09 01:20:00+00:00,2025-05-09 01:40:00+00:00,SHORT,102563.84,102768.97,SL,-0.0995,9.8504,2025-05
2025-05-09 04:50:00+00:00,2025-05-09 05:20:00+00:00,LONG,102841.12,102635.44,SL,-0.0985,9.7519,2025-05
2025-05-09 08:35:00+00:00,2025-05-09 09:10:00+00:00,SHORT,103244.41,102728.18,TP,0.2438,9.9957,2025-05
2025-05-09 13:45:00+00:00,2025-05-09 14:00:00+00:00,LONG,103751.48,103543.98,SL,-0.1,9.8957,2025-05
2025-05-09 14:20:00+00:00,2025-05-09 17:45:00+00:00,SHORT,102957.33,103163.25,SL,-0.099,9.7968,2025-05
2025-05-09 21:10:00+00:00,2025-05-10 02:35:00+00:00,SHORT,102966.35,103172.28,SL,-0.098,9.6988,2025-05
2025-05-10 09:00:00+00:00,2025-05-10 09:30:00+00:00,SHORT,103391.14,103597.92,SL,-0.097,9.6018,2025-05
2025-05-10 12:25:00+00:00,2025-05-10 13:20:00+00:00,LONG,103775.42,103567.87,SL,-0.096,9.5058,2025-05
2025-05-10 14:15:00+00:00,2025-05-10 21:55:00+00:00,SHORT,103425.74,103632.59,SL,-0.0951,9.4107,2025-05
2025-05-11 00:25:00+00:00,2025-05-11 00:30:00+00:00,SHORT,103884.9,104092.67,SL,-0.0941,9.3166,2025-05
2025-05-11 04:10:00+00:00,2025-05-11 04:35:00+00:00,LONG,104376.1,104167.35,SL,-0.0932,9.2235,2025-05
2025-05-11 05:25:00+00:00,2025-05-11 09:10:00+00:00,SHORT,103827.95,104035.61,SL,-0.0922,9.1312,2025-05
2025-05-11 13:25:00+00:00,2025-05-11 13:35:00+00:00,SHORT,104288.21,104496.78,SL,-0.0913,9.0399,2025-05
2025-05-11 15:10:00+00:00,2025-05-11 15:35:00+00:00,LONG,104539.49,104330.41,SL,-0.0904,8.9495,2025-05
2025-05-11 15:50:00+00:00,2025-05-11 15:55:00+00:00,SHORT,103887.56,104095.33,SL,-0.0895,8.86,2025-05
2025-05-11 18:35:00+00:00,2025-05-11 21:05:00+00:00,LONG,104434.07,104225.2,SL,-0.0886,8.7714,2025-05
2025-05-11 21:05:00+00:00,2025-05-11 21:50:00+00:00,SHORT,104025.08,104233.13,SL,-0.0877,8.6837,2025-05
2025-05-11 21:50:00+00:00,2025-05-11 22:00:00+00:00,LONG,104385.69,104176.92,SL,-0.0868,8.5969,2025-05
2025-05-11 22:20:00+00:00,2025-05-12 00:00:00+00:00,SHORT,103911.62,104119.44,SL,-0.086,8.5109,2025-05
2025-05-12 00:10:00+00:00,2025-05-12 01:05:00+00:00,LONG,104369.77,104891.62,TP,0.2128,8.7237,2025-05
2025-05-12 01:30:00+00:00,2025-05-12 06:30:00+00:00,SHORT,104019.92,104227.96,SL,-0.0872,8.6364,2025-05
2025-05-12 07:45:00+00:00,2025-05-12 08:50:00+00:00,SHORT,104443.23,104652.11,SL,-0.0864,8.5501,2025-05
2025-05-12 13:50:00+00:00,2025-05-12 14:05:00+00:00,LONG,104429.99,104221.13,SL,-0.0855,8.4646,2025-05
2025-05-12 14:25:00+00:00,2025-05-12 14:30:00+00:00,SHORT,102912.56,103118.38,SL,-0.0846,8.3799,2025-05
2025-05-12 20:25:00+00:00,2025-05-12 20:50:00+00:00,LONG,102290.89,102802.34,TP,0.2095,8.5894,2025-05
2025-05-12 23:55:00+00:00,2025-05-13 02:10:00+00:00,SHORT,102750.2,102236.45,TP,0.2147,8.8042,2025-05
2025-05-13 04:20:00+00:00,2025-05-13 07:15:00+00:00,LONG,102288.47,102799.91,TP,0.2201,9.0243,2025-05
2025-05-13 12:20:00+00:00,2025-05-13 12:30:00+00:00,SHORT,103449.57,103656.47,SL,-0.0902,8.934,2025-05
2025-05-13 16:05:00+00:00,2025-05-13 18:10:00+00:00,LONG,103889.5,104408.95,TP,0.2234,9.1574,2025-05
2025-05-13 21:10:00+00:00,2025-05-13 21:25:00+00:00,SHORT,104238.62,104447.1,SL,-0.0916,9.0658,2025-05
2025-05-14 04:35:00+00:00,2025-05-14 07:15:00+00:00,LONG,103807.86,103600.24,SL,-0.0907,8.9751,2025-05
2025-05-14 10:10:00+00:00,2025-05-14 13:30:00+00:00,LONG,103692.53,104210.99,TP,0.2244,9.1995,2025-05
2025-05-14 13:40:00+00:00,2025-05-14 13:55:00+00:00,SHORT,103671.3,103878.65,SL,-0.092,9.1075,2025-05
2025-05-14 18:15:00+00:00,2025-05-15 01:45:00+00:00,LONG,103450.15,103243.25,SL,-0.0911,9.0165,2025-05
2025-05-15 08:30:00+00:00,2025-05-15 09:05:00+00:00,LONG,102300.91,102096.31,SL,-0.0902,8.9263,2025-05
2025-05-15 09:30:00+00:00,2025-05-15 11:05:00+00:00,SHORT,101774.86,101978.41,SL,-0.0893,8.837,2025-05
2025-05-15 11:05:00+00:00,2025-05-15 12:30:00+00:00,LONG,102163.31,102674.13,TP,0.2209,9.058,2025-05
2025-05-15 13:35:00+00:00,2025-05-15 14:00:00+00:00,SHORT,102131.13,102335.39,SL,-0.0906,8.9674,2025-05
2025-05-15 15:25:00+00:00,2025-05-15 15:45:00+00:00,LONG,102533.84,103046.51,TP,0.2242,9.1916,2025-05
2025-05-15 18:20:00+00:00,2025-05-15 18:55:00+00:00,SHORT,103470.29,102952.93,TP,0.2298,9.4213,2025-05
2025-05-15 22:00:00+00:00,2025-05-15 23:15:00+00:00,LONG,103523.7,103316.66,SL,-0.0942,9.3271,2025-05
2025-05-15 23:15:00+00:00,2025-05-15 23:20:00+00:00,SHORT,103209.49,103415.91,SL,-0.0933,9.2339,2025-05
2025-05-15 23:35:00+00:00,2025-05-16 01:00:00+00:00,LONG,103879.7,103671.94,SL,-0.0923,9.1415,2025-05
2025-05-16 01:15:00+00:00,2025-05-16 01:25:00+00:00,SHORT,103427.05,103633.91,SL,-0.0914,9.0501,2025-05
2025-05-16 01:35:00+00:00,2025-05-16 04:30:00+00:00,LONG,104114.15,103905.92,SL,-0.0905,8.9596,2025-05
2025-05-16 04:30:00+00:00,2025-05-16 05:20:00+00:00,SHORT,103851.84,104059.55,SL,-0.0896,8.87,2025-05
2025-05-16 05:20:00+00:00,2025-05-16 05:35:00+00:00,LONG,104150.0,103941.7,SL,-0.0887,8.7813,2025-05
2025-05-16 07:35:00+00:00,2025-05-16 08:20:00+00:00,SHORT,103812.11,103293.05,TP,0.2195,9.0008,2025-05
2025-05-16 09:20:00+00:00,2025-05-16 12:55:00+00:00,LONG,103739.9,103532.42,SL,-0.09,8.9108,2025-05
2025-05-16 13:35:00+00:00,2025-05-16 14:05:00+00:00,LONG,103921.54,103713.7,SL,-0.0891,8.8217,2025-05
2025-05-16 14:40:00+00:00,2025-05-16 14:45:00+00:00,SHORT,103303.3,103509.91,SL,-0.0882,8.7335,2025-05
2025-05-16 15:10:00+00:00,2025-05-16 15:20:00+00:00,LONG,104141.53,103933.25,SL,-0.0873,8.6462,2025-05
