entry_time,exit_time,direction,entry,exit,result,pnl,capital
2025-07-25 06:25:00+00:00,2025-07-25 07:15:00+00:00,short,115287.87,115801.08,SL,-1.2953,85.0604
2025-07-25 07:45:00+00:00,2025-07-25 08:00:00+00:00,short,115193.36,115477.19,SL,-1.2759,83.7845
2025-07-25 08:40:00+00:00,2025-07-25 08:45:00+00:00,short,115106.6,115448.83,SL,-0.8378,82.9467
2025-07-25 11:40:00+00:00,2025-07-25 12:30:00+00:00,short,116527.12,116033.44,TP,1.6589,84.6056
2025-07-25 17:35:00+00:00,2025-07-25 18:10:00+00:00,short,116029.25,116403.35,SL,-1.2691,83.3365
2025-07-26 05:30:00+00:00,2025-07-26 10:40:00+00:00,long,117507.65,118197.48,TP,1.6667,85.0032
2025-07-26 13:00:00+00:00,2025-07-27 15:15:00+00:00,long,118042.42,118536.36,TP,2.5501,87.5533
2025-07-27 15:55:00+00:00,2025-07-27 16:10:00+00:00,long,118585.74,119157.64,TP,2.6266,90.1799
2025-07-27 20:00:00+00:00,2025-07-27 20:50:00+00:00,long,119098.66,118770.44,SL,-1.3527,88.8272
2025-07-27 21:25:00+00:00,2025-07-27 22:00:00+00:00,long,119043.73,119524.0,TP,2.6648,91.4921
2025-07-28 00:20:00+00:00,2025-07-28 00:40:00+00:00,long,119641.85,119252.7,SL,-1.3724,90.1197
2025-07-28 02:15:00+00:00,2025-07-28 07:05:00+00:00,long,119368.45,118950.26,SL,-1.3518,88.7679
2025-07-28 17:00:00+00:00,2025-07-28 18:05:00+00:00,short,118024.93,117540.0,TP,1.7754,90.5432
2025-07-28 19:45:00+00:00,2025-07-28 19:50:00+00:00,short,117626.06,117939.99,SL,-1.3581,89.1851
2025-07-28 20:10:00+00:00,2025-07-28 20:55:00+00:00,short,117768.06,118044.93,SL,-0.8919,88.2932
2025-07-28 22:05:00+00:00,2025-07-29 00:20:00+00:00,short,118145.68,118412.24,SL,-0.8829,87.4103
2025-07-29 00:30:00+00:00,2025-07-29 01:05:00+00:00,short,117820.01,118064.46,SL,-0.8741,86.5362
2025-07-29 01:50:00+00:00,2025-07-29 03:00:00+00:00,short,117935.6,118237.75,SL,-0.8654,85.6708
2025-07-29 08:15:00+00:00,2025-07-29 08:25:00+00:00,long,119049.98,118796.71,SL,-0.8567,84.8141
2025-07-29 16:35:00+00:00,2025-07-29 16:40:00+00:00,short,117085.83,117459.39,SL,-0.8481,83.966
2025-07-29 18:05:00+00:00,2025-07-29 19:10:00+00:00,short,117535.39,117780.0,SL,-0.4198,83.5462
2025-07-29 19:25:00+00:00,2025-07-29 20:20:00+00:00,short,117462.94,117712.0,SL,-0.4177,83.1284
2025-07-29 20:30:00+00:00,2025-07-29 20:55:00+00:00,short,117214.77,117514.28,SL,-0.4156,82.7128
2025-07-29 23:40:00+00:00,2025-07-30 02:10:00+00:00,short,117772.59,118097.73,SL,-0.4136,82.2992
2025-07-30 10:50:00+00:00,2025-07-30 11:50:00+00:00,short,118064.45,117555.58,TP,0.823,83.1222
2025-07-30 17:50:00+00:00,2025-07-30 18:45:00+00:00,short,117705.0,116909.29,TP,0.8312,83.9534
2025-07-30 21:35:00+00:00,2025-07-30 21:55:00+00:00,short,117040.68,117326.82,SL,-0.4198,83.5337
2025-07-31 06:30:00+00:00,2025-07-31 13:20:00+00:00,long,118422.81,118144.01,SL,-0.4177,83.116
2025-07-31 13:50:00+00:00,2025-07-31 14:05:00+00:00,long,118648.47,118376.21,SL,-0.2078,82.9082
2025-07-31 19:05:00+00:00,2025-07-31 19:30:00+00:00,short,117564.01,117027.46,TP,0.4145,83.3228
2025-07-31 22:05:00+00:00,2025-07-31 23:50:00+00:00,short,116200.01,115573.46,TP,0.4166,83.7394
2025-08-01 00:45:00+00:00,2025-08-01 01:10:00+00:00,short,115250.01,114649.9,TP,0.8374,84.5768
2025-08-01 03:40:00+00:00,2025-08-01 06:25:00+00:00,short,115842.5,115258.0,TP,0.8458,85.4225
2025-08-01 08:20:00+00:00,2025-08-01 08:40:00+00:00,short,114359.85,114590.88,SL,-0.4271,84.9954
2025-08-01 10:25:00+00:00,2025-08-01 11:45:00+00:00,short,115020.08,115304.21,SL,-0.425,84.5704
2025-08-01 15:10:00+00:00,2025-08-01 15:50:00+00:00,short,115133.99,115463.12,SL,-0.4229,84.1476
2025-08-01 16:45:00+00:00,2025-08-01 17:00:00+00:00,short,115329.27,114711.66,TP,0.8415,84.9891
2025-08-01 18:55:00+00:00,2025-08-01 19:20:00+00:00,short,113836.93,113328.83,TP,1.6998,86.6888
2025-08-01 22:05:00+00:00,2025-08-01 22:15:00+00:00,short,113536.0,113796.0,SL,-1.3003,85.3885
2025-08-02 01:25:00+00:00,2025-08-02 03:05:00+00:00,short,113560.0,113889.31,SL,-1.2808,84.1077
2025-08-02 04:15:00+00:00,2025-08-02 13:25:00+00:00,short,113865.69,113284.65,TP,2.5232,86.6309
2025-08-02 14:15:00+00:00,2025-08-02 16:05:00+00:00,short,113237.76,112758.34,TP,2.5989,89.2298
2025-08-02 17:45:00+00:00,2025-08-02 18:10:00+00:00,short,113035.62,112500.01,TP,2.6769,91.9067
2025-08-02 20:00:00+00:00,2025-08-02 20:25:00+00:00,short,112170.0,112427.95,SL,-1.3786,90.5281
2025-08-02 22:15:00+00:00,2025-08-02 22:50:00+00:00,short,112685.26,112949.92,SL,-1.3579,89.1702
2025-08-03 00:20:00+00:00,2025-08-03 00:40:00+00:00,short,112361.77,112634.7,SL,-1.3376,87.8327
2025-08-03 20:55:00+00:00,2025-08-03 22:15:00+00:00,long,114423.77,114184.0,SL,-1.3175,86.5152
2025-08-03 22:50:00+00:00,2025-08-04 00:05:00+00:00,long,114369.55,114136.0,SL,-1.2977,85.2174
2025-08-04 02:55:00+00:00,2025-08-04 04:15:00+00:00,long,114797.9,114557.39,SL,-1.2783,83.9392
2025-08-04 05:50:00+00:00,2025-08-04 13:55:00+00:00,long,114339.75,114913.88,TP,2.5182,86.4574
2025-08-04 16:10:00+00:00,2025-08-04 17:05:00+00:00,long,115015.81,115536.4,TP,2.5937,89.0511
2025-08-04 20:30:00+00:00,2025-08-05 01:50:00+00:00,long,115015.81,114710.04,SL,-1.3358,87.7153
2025-08-05 14:10:00+00:00,2025-08-05 14:20:00+00:00,short,113864.58,113287.98,TP,2.6315,90.3468
2025-08-05 18:35:00+00:00,2025-08-05 19:00:00+00:00,short,113463.73,113746.52,SL,-1.3552,88.9916
2025-08-05 19:30:00+00:00,2025-08-05 20:25:00+00:00,short,113655.76,113989.91,SL,-1.3349,87.6567
2025-08-05 20:40:00+00:00,2025-08-05 22:30:00+00:00,short,113658.77,113890.52,SL,-1.3149,86.3418
2025-08-06 02:05:00+00:00,2025-08-06 05:10:00+00:00,short,113623.39,113927.69,SL,-1.2951,85.0467
2025-08-06 12:10:00+00:00,2025-08-06 12:30:00+00:00,short,113955.95,114225.99,SL,-0.8505,84.1963
2025-08-06 17:40:00+00:00,2025-08-06 19:45:00+00:00,long,115460.71,115214.8,SL,-0.421,83.7753
2025-08-06 21:10:00+00:00,2025-08-06 21:35:00+00:00,long,115219.68,114887.0,SL,-0.4189,83.3564
2025-08-06 22:00:00+00:00,2025-08-07 00:05:00+00:00,long,115136.96,114903.25,SL,-0.4168,82.9396
2025-08-07 00:30:00+00:00,2025-08-07 01:55:00+00:00,long,115004.58,114763.46,SL,-0.4147,82.5249
2025-08-07 08:00:00+00:00,2025-08-07 10:00:00+00:00,long,114988.54,115462.99,TP,0.4126,82.9375
2025-08-07 13:35:00+00:00,2025-08-07 14:05:00+00:00,long,116723.57,116317.46,SL,-0.2073,82.7302
2025-08-07 15:20:00+00:00,2025-08-07 16:40:00+00:00,long,116590.52,116100.01,SL,-0.2068,82.5234
2025-08-07 17:25:00+00:00,2025-08-07 19:35:00+00:00,long,116398.83,116896.0,TP,0.4126,82.936
2025-08-07 22:20:00+00:00,2025-08-08 00:15:00+00:00,long,117480.0,116878.05,SL,-0.4147,82.5213
2025-08-08 00:40:00+00:00,2025-08-08 00:55:00+00:00,long,117573.88,117264.12,SL,-0.4126,82.1087
2025-08-08 02:30:00+00:00,2025-08-08 05:45:00+00:00,long,116794.0,116556.0,SL,-0.4105,81.6982
2025-08-08 13:20:00+00:00,2025-08-08 14:35:00+00:00,long,116739.8,116494.14,SL,-0.4085,81.2897
2025-08-08 20:30:00+00:00,2025-08-09 08:40:00+00:00,long,116557.05,117155.65,TP,0.4064,81.6961
2025-08-09 13:00:00+00:00,2025-08-09 13:10:00+00:00,long,117136.57,116900.0,SL,-0.2042,81.4919
2025-08-09 13:45:00+00:00,2025-08-09 16:20:00+00:00,long,117000.37,116730.19,SL,-0.2037,81.2881
2025-08-10 06:55:00+00:00,2025-08-10 07:35:00+00:00,long,118074.24,117700.01,SL,-0.2032,81.0849
2025-08-10 08:15:00+00:00,2025-08-10 12:15:00+00:00,long,118119.7,118628.45,TP,0.4054,81.4903
2025-08-10 14:20:00+00:00,2025-08-10 17:20:00+00:00,long,118769.98,118465.31,SL,-0.2037,81.2866
2025-08-10 18:35:00+00:00,2025-08-10 20:15:00+00:00,long,118529.95,118158.02,SL,-0.2032,81.0834
2025-08-10 20:40:00+00:00,2025-08-10 20:55:00+00:00,long,118688.14,118323.16,SL,-0.2027,80.8807
2025-08-10 21:45:00+00:00,2025-08-10 22:50:00+00:00,long,118495.94,118990.36,TP,0.4044,81.2851
2025-08-10 23:30:00+00:00,2025-08-11 01:15:00+00:00,long,119259.99,118981.99,SL,-0.4064,80.8787
2025-08-11 01:30:00+00:00,2025-08-11 02:00:00+00:00,long,119764.25,120694.02,TP,0.8088,81.6875
2025-08-11 05:10:00+00:00,2025-08-11 05:20:00+00:00,long,122304.02,121852.03,SL,-0.4084,81.279
2025-08-11 06:50:00+00:00,2025-08-11 07:05:00+00:00,long,122324.72,122068.31,SL,-0.4064,80.8726
2025-08-11 08:35:00+00:00,2025-08-11 09:15:00+00:00,long,121675.82,121415.45,SL,-0.4044,80.4683
2025-08-11 09:55:00+00:00,2025-08-11 10:05:00+00:00,long,121439.75,121181.49,SL,-0.4023,80.0659
2025-08-11 10:20:00+00:00,2025-08-11 10:45:00+00:00,long,121368.0,121067.33,SL,-0.4003,79.6656
2025-08-12 02:00:00+00:00,2025-08-12 02:25:00+00:00,short,118834.52,119121.09,SL,-0.1992,79.4664
2025-08-12 02:55:00+00:00,2025-08-12 05:30:00+00:00,short,119054.13,118506.82,TP,0.3973,79.8638
2025-08-12 07:45:00+00:00,2025-08-12 09:45:00+00:00,short,119018.31,118541.6,TP,0.7986,80.6624
2025-08-12 12:10:00+00:00,2025-08-12 12:30:00+00:00,short,118371.43,118940.09,SL,-0.4033,80.2591
2025-08-12 13:40:00+00:00,2025-08-12 14:00:00+00:00,short,118742.52,119027.57,SL,-0.4013,79.8578
2025-08-12 18:10:00+00:00,2025-08-12 18:45:00+00:00,long,119784.31,119483.28,SL,-0.3993,79.4585
2025-08-12 19:20:00+00:00,2025-08-12 20:45:00+00:00,long,119754.15,120249.99,TP,0.7946,80.2531
2025-08-12 22:50:00+00:00,2025-08-13 00:55:00+00:00,long,119956.23,119713.19,SL,-0.4013,79.8518
2025-08-13 05:25:00+00:00,2025-08-13 05:40:00+00:00,long,119600.01,119180.0,SL,-0.3993,79.4526
2025-08-13 10:05:00+00:00,2025-08-13 13:45:00+00:00,long,120258.67,121056.21,TP,0.7945,80.2471
2025-08-13 16:00:00+00:00,2025-08-13 17:20:00+00:00,long,121236.26,121839.66,TP,0.8025,81.0496
2025-08-13 18:00:00+00:00,2025-08-13 18:05:00+00:00,long,121922.01,121644.81,SL,-0.8105,80.2391
2025-08-13 18:10:00+00:00,2025-08-13 18:25:00+00:00,long,121908.97,121627.74,SL,-0.8024,79.4367
2025-08-13 19:10:00+00:00,2025-08-13 19:20:00+00:00,long,121934.01,122505.39,TP,0.7944,80.231
2025-08-13 20:45:00+00:00,2025-08-13 21:25:00+00:00,long,122939.99,122689.19,SL,-0.8023,79.4287
2025-08-13 22:15:00+00:00,2025-08-13 22:40:00+00:00,long,122931.61,123518.76,TP,0.7943,80.223
2025-08-13 23:30:00+00:00,2025-08-14 00:25:00+00:00,long,123428.99,124243.32,TP,1.6045,81.8275
2025-08-14 02:45:00+00:00,2025-08-14 03:50:00+00:00,long,123613.73,123350.01,SL,-1.2274,80.6001
2025-08-14 15:25:00+00:00,2025-08-14 16:10:00+00:00,short,118150.62,117646.41,TP,2.418,83.0181
2025-08-14 18:20:00+00:00,2025-08-14 18:25:00+00:00,short,117495.59,117855.0,SL,-1.2453,81.7728
2025-08-14 19:55:00+00:00,2025-08-14 22:20:00+00:00,short,117945.92,118204.38,SL,-1.2266,80.5462
2025-08-14 23:55:00+00:00,2025-08-15 01:40:00+00:00,short,118295.09,118621.99,SL,-1.2082,79.338
2025-08-15 02:50:00+00:00,2025-08-15 03:20:00+00:00,short,118687.59,118927.54,SL,-1.1901,78.1479
2025-08-15 08:55:00+00:00,2025-08-15 13:30:00+00:00,short,118878.72,118302.78,TP,1.563,79.7109
2025-08-15 14:20:00+00:00,2025-08-15 14:50:00+00:00,short,117842.0,117347.99,TP,2.3913,82.1022
2025-08-15 18:15:00+00:00,2025-08-15 22:50:00+00:00,short,117300.38,117691.77,SL,-1.2315,80.8707
2025-08-15 23:10:00+00:00,2025-08-16 00:30:00+00:00,short,117326.03,117606.53,SL,-1.2131,79.6576
2025-08-16 02:00:00+00:00,2025-08-17 04:50:00+00:00,short,117645.93,118146.36,SL,-1.1949,78.4628
2025-08-17 11:00:00+00:00,2025-08-17 13:05:00+00:00,long,118365.12,118109.75,SL,-1.1769,77.2858
2025-08-17 13:35:00+00:00,2025-08-17 16:15:00+00:00,long,118279.99,118026.9,SL,-1.1593,76.1265
2025-08-17 23:10:00+00:00,2025-08-18 00:15:00+00:00,short,117779.54,117300.01,TP,1.5225,77.6491
2025-08-18 01:25:00+00:00,2025-08-18 01:50:00+00:00,short,116670.05,116188.55,TP,1.553,79.2021
2025-08-18 05:40:00+00:00,2025-08-18 05:50:00+00:00,short,115163.67,115501.27,SL,-1.188,78.014
2025-08-18 06:20:00+00:00,2025-08-18 07:00:00+00:00,short,115142.72,115436.75,SL,-1.1702,76.8438
2025-08-18 08:00:00+00:00,2025-08-18 09:25:00+00:00,short,115181.47,114677.79,TP,1.5369,78.3807
2025-08-18 11:20:00+00:00,2025-08-18 12:30:00+00:00,short,114966.0,115233.64,SL,-1.1757,77.205
2025-08-18 13:45:00+00:00,2025-08-18 13:55:00+00:00,short,115321.24,114839.13,TP,1.5441,78.7491
2025-08-19 01:30:00+00:00,2025-08-19 03:05:00+00:00,short,116009.05,115515.52,TP,1.575,80.3241
2025-08-19 05:55:00+00:00,2025-08-19 08:50:00+00:00,short,114972.9,115292.31,SL,-1.2049,79.1192
2025-08-19 10:00:00+00:00,2025-08-19 11:05:00+00:00,short,115318.43,115552.89,SL,-0.7912,78.328
2025-08-19 13:35:00+00:00,2025-08-19 14:10:00+00:00,short,115305.61,114797.22,TP,1.5666,79.8946
2025-08-19 17:00:00+00:00,2025-08-19 17:30:00+00:00,short,113312.11,113562.91,SL,-1.1984,78.6961
2025-08-19 18:35:00+00:00,2025-08-19 19:20:00+00:00,short,113092.62,113323.14,SL,-1.1804,77.5157
2025-08-19 20:10:00+00:00,2025-08-19 20:25:00+00:00,short,112976.0,113298.08,SL,-1.1627,76.353
2025-08-19 21:45:00+00:00,2025-08-19 23:00:00+00:00,short,113469.17,112990.01,TP,1.5271,77.88
2025-08-20 01:25:00+00:00,2025-08-20 02:10:00+00:00,short,112944.8,113272.3,SL,-0.7788,77.1012
2025-08-20 03:45:00+00:00,2025-08-20 05:50:00+00:00,short,113464.22,113724.38,SL,-0.771,76.3302
2025-08-20 06:05:00+00:00,2025-08-20 08:30:00+00:00,short,113636.11,113923.4,SL,-0.7633,75.5669
2025-08-20 11:10:00+00:00,2025-08-20 12:00:00+00:00,short,113593.99,113858.58,SL,-0.7557,74.8112
2025-08-20 13:00:00+00:00,2025-08-20 13:45:00+00:00,short,113536.87,112764.0,TP,1.4962,76.3075
2025-08-20 15:50:00+00:00,2025-08-20 16:15:00+00:00,short,113473.69,113937.98,SL,-1.1446,75.1629
2025-08-21 01:15:00+00:00,2025-08-21 01:30:00+00:00,short,113966.45,114243.99,SL,-0.7516,74.4112
2025-08-21 06:10:00+00:00,2025-08-21 07:35:00+00:00,short,113652.43,113903.62,SL,-0.3721,74.0392
2025-08-21 08:25:00+00:00,2025-08-21 10:00:00+00:00,short,113760.01,113285.36,TP,0.7404,74.7796
2025-08-21 11:45:00+00:00,2025-08-21 12:20:00+00:00,short,113080.61,113330.08,SL,-0.7478,74.0318
2025-08-21 12:45:00+00:00,2025-08-21 13:00:00+00:00,short,113004.0,113243.81,SL,-0.3702,73.6616
2025-08-21 14:35:00+00:00,2025-08-21 15:10:00+00:00,short,113262.05,112700.03,TP,0.7366,74.3982
2025-08-21 19:25:00+00:00,2025-08-21 20:50:00+00:00,short,112258.59,112725.99,SL,-0.372,74.0262
2025-08-21 22:30:00+00:00,2025-08-22 00:30:00+00:00,short,112536.0,112808.0,SL,-0.3701,73.6561
2025-08-22 01:00:00+00:00,2025-08-22 01:40:00+00:00,short,112634.49,112911.52,SL,-0.3683,73.2878
2025-08-22 06:35:00+00:00,2025-08-22 07:05:00+00:00,short,112926.67,113176.97,SL,-0.3664,72.9214
2025-08-22 10:10:00+00:00,2025-08-22 11:10:00+00:00,short,112771.79,112314.0,TP,0.3646,73.286
2025-08-22 12:10:00+00:00,2025-08-22 12:45:00+00:00,short,112079.02,112669.01,SL,-0.3664,72.9196
2025-08-22 18:05:00+00:00,2025-08-22 18:20:00+00:00,long,117218.0,116849.99,SL,-0.3646,72.555
2025-08-22 20:15:00+00:00,2025-08-22 22:20:00+00:00,long,116899.53,116631.57,SL,-0.3628,72.1922
2025-08-22 23:25:00+00:00,2025-08-23 01:35:00+00:00,long,116743.52,116422.01,SL,-0.1805,72.0117
2025-08-23 03:10:00+00:00,2025-08-23 03:15:00+00:00,long,116003.83,115747.21,SL,-0.18,71.8317
2025-08-23 07:15:00+00:00,2025-08-23 10:55:00+00:00,long,115825.88,115575.72,SL,-0.1796,71.6521
2025-08-23 22:05:00+00:00,2025-08-24 02:55:00+00:00,long,115271.48,115005.15,SL,-0.1791,71.473
2025-08-24 10:15:00+00:00,2025-08-24 16:55:00+00:00,short,114776.49,114275.0,TP,0.3574,71.8303
2025-08-24 17:15:00+00:00,2025-08-24 18:10:00+00:00,short,114321.01,114738.98,SL,-0.1796,71.6508
2025-08-24 19:00:00+00:00,2025-08-24 19:30:00+00:00,short,114552.89,113864.08,TP,0.3583,72.009
2025-08-24 23:55:00+00:00,2025-08-25 00:30:00+00:00,short,113493.59,112979.59,TP,0.7201,72.7291
2025-08-25 03:25:00+00:00,2025-08-25 03:55:00+00:00,short,113371.82,112916.84,TP,0.7273,73.4564
2025-08-25 06:30:00+00:00,2025-08-25 07:45:00+00:00,short,112140.47,111582.01,TP,0.7346,74.191
2025-08-25 10:20:00+00:00,2025-08-25 12:25:00+00:00,short,111335.87,111682.49,SL,-0.7419,73.449
2025-08-25 13:30:00+00:00,2025-08-25 13:55:00+00:00,short,111200.0,111491.69,SL,-0.7345,72.7146
2025-08-25 15:10:00+00:00,2025-08-25 15:15:00+00:00,short,111994.63,112258.04,SL,-0.3636,72.351
2025-08-25 23:15:00+00:00,2025-08-26 00:20:00+00:00,short,110019.99,109519.99,TP,0.7235,73.0745
2025-08-26 02:40:00+00:00,2025-08-26 03:20:00+00:00,short,109643.0,109924.98,SL,-0.7307,72.3438
2025-08-26 05:55:00+00:00,2025-08-26 07:30:00+00:00,short,110196.01,110438.56,SL,-0.7234,71.6203
2025-08-26 08:25:00+00:00,2025-08-26 08:45:00+00:00,short,110074.45,110349.63,SL,-0.7162,70.9041
2025-08-26 09:40:00+00:00,2025-08-26 10:05:00+00:00,short,110072.98,110302.96,SL,-0.3545,70.5496
2025-08-26 10:50:00+00:00,2025-08-26 11:30:00+00:00,short,110175.75,109694.89,TP,0.7055,71.2551
2025-08-26 13:25:00+00:00,2025-08-26 13:30:00+00:00,short,109855.63,110136.0,SL,-0.7126,70.5425
2025-08-26 14:10:00+00:00,2025-08-26 14:20:00+00:00,short,109895.92,110468.0,SL,-0.7054,69.8371
2025-08-26 15:25:00+00:00,2025-08-26 15:40:00+00:00,short,110075.2,109599.99,TP,1.3967,71.2339
2025-08-26 17:40:00+00:00,2025-08-26 17:55:00+00:00,short,109664.32,109988.07,SL,-1.0685,70.1653
2025-08-27 03:40:00+00:00,2025-08-27 04:05:00+00:00,long,111192.0,111680.47,TP,2.105,72.2703
2025-08-27 16:50:00+00:00,2025-08-27 19:05:00+00:00,long,112155.68,111897.1,SL,-1.0841,71.1862
2025-08-27 20:25:00+00:00,2025-08-27 21:15:00+00:00,long,112083.8,111845.6,SL,-1.0678,70.1185
2025-08-28 03:10:00+00:00,2025-08-28 04:25:00+00:00,long,111855.73,112303.8,TP,2.1036,72.222
2025-08-28 06:55:00+00:00,2025-08-28 09:25:00+00:00,long,113213.78,112984.48,SL,-1.0833,71.1387
2025-08-28 10:30:00+00:00,2025-08-28 13:45:00+00:00,long,112998.02,112740.01,SL,-0.7114,70.4273
2025-08-28 14:40:00+00:00,2025-08-28 15:20:00+00:00,long,112988.37,112613.11,SL,-0.3521,70.0752
2025-08-28 16:10:00+00:00,2025-08-28 16:55:00+00:00,long,112925.99,112329.44,SL,-0.3504,69.7248
2025-08-28 23:40:00+00:00,2025-08-29 00:40:00+00:00,long,112480.79,112236.46,SL,-0.3486,69.3762
2025-08-29 04:35:00+00:00,2025-08-29 06:15:00+00:00,short,111558.1,111030.52,TP,0.6938,70.0699
2025-08-29 07:10:00+00:00,2025-08-29 07:40:00+00:00,short,110545.0,110061.31,TP,0.7007,70.7706
2025-08-29 08:55:00+00:00,2025-08-29 09:45:00+00:00,short,109628.02,109881.58,SL,-0.3539,70.4168
2025-08-29 11:40:00+00:00,2025-08-29 12:05:00+00:00,short,109900.9,110200.0,SL,-0.3521,70.0647
2025-08-29 13:15:00+00:00,2025-08-29 13:35:00+00:00,short,110447.53,109787.98,TP,0.7006,70.7653
2025-08-29 17:15:00+00:00,2025-08-29 17:50:00+00:00,short,108287.49,108527.99,SL,-0.7077,70.0577
2025-08-29 18:15:00+00:00,2025-08-29 19:15:00+00:00,short,108302.0,108619.86,SL,-0.7006,69.3571
2025-08-29 20:00:00+00:00,2025-08-29 20:40:00+00:00,short,108082.56,107624.0,TP,0.6936,70.0507
2025-08-29 22:40:00+00:00,2025-08-29 23:15:00+00:00,short,108240.0,108498.22,SL,-0.7005,69.3502
2025-08-29 23:55:00+00:00,2025-08-30 01:45:00+00:00,short,108377.4,107912.97,TP,1.387,70.7372
2025-08-30 04:50:00+00:00,2025-08-30 08:25:00+00:00,short,108464.49,108727.25,SL,-0.7074,70.0298
2025-08-30 08:50:00+00:00,2025-08-30 15:35:00+00:00,short,108572.46,108916.0,SL,-0.7003,69.3295
2025-08-31 09:30:00+00:00,2025-08-31 10:15:00+00:00,short,108817.26,108370.27,TP,0.6933,70.0228
2025-08-31 13:00:00+00:00,2025-08-31 15:00:00+00:00,short,108290.53,108638.33,SL,-0.7002,69.3226
2025-09-01 02:15:00+00:00,2025-09-01 03:20:00+00:00,short,107887.76,107447.45,TP,1.3865,70.709
2025-09-01 04:35:00+00:00,2025-09-01 05:20:00+00:00,short,107374.41,107671.99,SL,-0.7071,70.0019
2025-09-01 15:00:00+00:00,2025-09-01 15:15:00+00:00,long,109269.01,108984.85,SL,-0.7,69.3019
2025-09-01 16:10:00+00:00,2025-09-01 16:50:00+00:00,long,109018.46,108775.33,SL,-0.693,68.6089
2025-09-01 17:40:00+00:00,2025-09-01 19:00:00+00:00,long,108844.52,109285.71,TP,1.3722,69.9811
2025-09-02 01:45:00+00:00,2025-09-02 01:55:00+00:00,long,109595.26,109313.0,SL,-1.0497,68.9313
2025-09-02 02:25:00+00:00,2025-09-02 02:55:00+00:00,long,109523.64,110246.01,TP,2.0679,70.9993
2025-09-02 06:10:00+00:00,2025-09-02 07:50:00+00:00,long,110359.99,110056.0,SL,-1.065,69.9343
2025-09-02 08:25:00+00:00,2025-09-02 11:10:00+00:00,long,110306.95,110080.01,SL,-0.6993,69.235
2025-09-02 17:25:00+00:00,2025-09-02 18:05:00+00:00,long,110866.68,110567.9,SL,-0.6924,68.5426
2025-09-02 18:50:00+00:00,2025-09-02 19:10:00+00:00,long,110807.09,110541.61,SL,-0.6854,67.8572
2025-09-02 19:35:00+00:00,2025-09-02 20:10:00+00:00,long,110686.8,111195.99,TP,0.6786,68.5357
2025-09-02 22:55:00+00:00,2025-09-02 23:30:00+00:00,long,111259.99,111017.79,SL,-0.6854,67.8504
2025-09-02 23:55:00+00:00,2025-09-03 01:20:00+00:00,long,111240.01,110931.47,SL,-0.6785,67.1719
2025-09-03 02:10:00+00:00,2025-09-03 05:15:00+00:00,long,111098.31,110844.66,SL,-0.3359,66.836
2025-09-03 09:25:00+00:00,2025-09-03 11:00:00+00:00,long,111134.53,111675.96,TP,0.6684,67.5044
2025-09-03 13:30:00+00:00,2025-09-03 14:10:00+00:00,long,111449.74,111222.26,SL,-0.3375,67.1669
2025-09-03 14:30:00+00:00,2025-09-03 14:40:00+00:00,long,111839.99,112475.99,TP,0.6717,67.8385
2025-09-03 17:10:00+00:00,2025-09-03 18:25:00+00:00,long,112380.33,112136.54,SL,-0.6784,67.1601
2025-09-03 19:50:00+00:00,2025-09-03 21:35:00+00:00,long,112137.3,111864.95,SL,-0.3358,66.8243
2025-09-03 22:10:00+00:00,2025-09-03 22:45:00+00:00,long,112096.27,111839.87,SL,-0.3341,66.4902
2025-09-04 00:15:00+00:00,2025-09-04 02:20:00+00:00,long,111896.01,111633.58,SL,-0.3325,66.1578
2025-09-04 10:45:00+00:00,2025-09-04 13:45:00+00:00,short,110921.85,110415.52,TP,0.6616,66.8194
2025-09-04 14:55:00+00:00,2025-09-04 15:15:00+00:00,short,109842.01,109369.62,TP,0.6682,67.4875
2025-09-04 19:15:00+00:00,2025-09-04 20:20:00+00:00,short,110018.12,110358.1,SL,-0.6749,66.8127
2025-09-05 04:35:00+00:00,2025-09-05 06:55:00+00:00,long,111365.94,111911.99,TP,0.6681,67.4808
2025-09-05 10:35:00+00:00,2025-09-05 12:30:00+00:00,long,112350.81,112894.01,TP,1.3496,68.8304
2025-09-06 00:00:00+00:00,2025-09-06 01:10:00+00:00,short,110619.99,110842.94,SL,-0.6883,68.1421
2025-09-06 02:15:00+00:00,2025-09-06 02:45:00+00:00,short,110817.33,111102.0,SL,-0.6814,67.4607
2025-09-06 03:40:00+00:00,2025-09-06 15:40:00+00:00,short,111073.6,110609.07,TP,1.3492,68.8099
2025-09-06 19:40:00+00:00,2025-09-07 00:40:00+00:00,short,110052.0,110292.19,SL,-1.0321,67.7778
2025-09-07 11:00:00+00:00,2025-09-07 17:15:00+00:00,long,111264.24,110960.0,SL,-1.0167,66.7611
2025-09-07 18:50:00+00:00,2025-09-07 23:20:00+00:00,long,110967.52,111473.99,TP,1.3352,68.0963
2025-09-08 08:25:00+00:00,2025-09-08 09:55:00+00:00,long,111594.94,112094.99,TP,2.0429,70.1392
2025-09-08 12:00:00+00:00,2025-09-08 14:30:00+00:00,long,112063.74,112658.6,TP,2.1042,72.2434
2025-09-08 17:25:00+00:00,2025-09-08 17:40:00+00:00,long,112518.12,112250.98,SL,-1.0837,71.1597
2025-09-08 18:15:00+00:00,2025-09-08 19:05:00+00:00,long,112430.0,112204.35,SL,-1.0674,70.0923
